epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach
11,699026.2737379808,0.6990262737379808,521019.0522790727,9999.0,999519.2307692314,272596.1538461539,411502.25280051836,14447.097860539361,300973.72626201925,0,50000.00000000001,14447.097860539354,0.2889419572107871,42717.778470345336,2135.888923517267,38446.0006233108,2135.888923517267,10019.05227907268,1000.0,1.0,0,0
12,649026.2737379808,0.6490262737379807,524255.7411672654,9999.0,1090384.6153846162,272596.1538461539,439854.3394965426,26960.3957798997,350973.72626201925,0,50000.000000000015,26960.395779899685,0.5392079155979937,44733.77776385342,2236.6888881926707,40260.399987468074,2236.6888881926707,12255.741167265352,1000.0,1.0,0,0
13,599026.2737379808,0.5990262737379808,527564.1960027203,9999.0,1181250.000000001,272596.1538461539,465139.4370181762,42540.68287365073,400973.72626201925,0,50000.00000000001,42540.6828736507,0.8508136574730141,46169.09670909623,2308.4548354548115,41552.18703818661,2308.4548354548115,14564.196002720164,1000.0,1.0,0,0
14,549026.2737379809,0.5490262737379809,530924.420340276,9999.0,1272115.3846153857,272596.1538461539,487722.84349028603,60822.66101692554,450973.72626201925,0,50000.000000000015,60822.66101692552,1.2164532203385103,47204.48675111382,2360.2243375556914,42484.03807600244,2360.2243375556914,16924.420340275854,1000.0,1.0,0,0
15,1000000.0,1.0,33348.690291426436,0.06702234107791477,1362980.7692307704,272596.1538461539,507918.415790903,81492.47333169318,500973.72626201925,0,49999.99999999999,81492.47333169318,1.6298494666338637,47959.92426339165,2397.9962131695825,43163.931837052485,2397.9962131695825,19322.416553445437,1000.0,1.0,0,0
16,950000.0,0.95,36774.504153937385,9999.0,1453846.1538461552,272596.1538461539,525997.54618749,104278.72755049085,550973.7262620192,0,50000.0,104278.72755049085,2.085574551009817,48516.277250219064,2425.813862510953,43664.64952519716,2425.813862510953,21748.230415956386,1000.0,1.0,0,0
17,900000.0,0.9,40220.9522541335,9999.0,1544711.53846154,272596.1538461539,542196.2413204879,128945.41703287761,600973.7262620192,0,50000.00000000001,128945.41703287758,2.5789083406575517,48928.96200392235,2446.4481001961176,44036.06580353012,2446.4481001961176,24194.678516152504,1000.0,1.0,0,0
18,850000.0,0.85,43682.78243202493,9999.0,1635576.9230769246,272596.1538461539,556720.7600411656,155286.28292758446,650973.7262620192,0,50000.0,155286.28292758446,3.1057256585516892,49236.603557828545,2461.8301778914274,44312.94320204569,2461.8301778914274,26656.50869404393,1000.0,1.0,0,0
19,800000.0,0.8,47156.11126273433,9999.0,1726442.3076923094,272596.1538461539,569752.1475768669,183120.28000726775,700973.7262620192,0,50000.0,183120.28000726778,3.6624056001453558,49466.57661418803,2473.3288307094017,44519.91895276923,2473.3288307094017,29129.83752475333,1000.0,1.0,0,0
20,750000.0,0.75,50638.04080143349,9999.0,1817307.6923076941,272596.1538461539,581449.9173911305,212287.89480838884,750973.7262620192,0,50000.0,212287.89480838884,4.245757896167777,49638.59077398313,2481.929538699157,44674.73169658482,2481.929538699157,31611.767063452487,1000.0,1.0,0,0
21,699999.9999999999,0.6999999999999998,54126.39288642061,9999.0,1908173.0769230789,272596.1538461539,591955.0693081552,242648.1275067487,800973.7262620192,0,50000.0,242648.12750674866,4.852962550134973,49767.04169974241,2488.3520849871206,44790.33752976816,2488.3520849871206,34100.11914843961,1000.0,1.0,0,0
