epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach
19,750000.0,0.75,966848.202030695,9999.0,3452884.6153846188,545192.3076923077,1139504.2951537338,997269.7433078049,770918.2692307691,0,50000.0,997269.7433078048,19.945394866156096,50192.02480985204,2509.601240492602,45172.82232886683,2509.601240492602,37766.47126146418,50000.0,1.0,0,0
20,700000.0,0.7,1019357.5648947109,9999.0,3634615.3846153882,545192.3076923077,1162899.834782261,1105604.972910047,820918.2692307691,0,50000.000000000015,1105604.9729100468,22.112099458200937,50187.25728031594,2509.362864015797,45168.531552284345,2509.362864015797,40275.83412547998,50000.0,1.0,0,0
21,649999.9999999999,0.6499999999999999,1071866.6165352606,9999.0,3816346.1538461577,545192.3076923077,1183910.1386163104,1216325.4383067666,870918.2692307691,0,50000.00000000001,1216325.4383067663,24.326508766135326,50181.03281099208,2509.051640549604,45162.92952989288,2509.051640549604,42784.88576602959,50000.0,1.0,0,0
22,599999.9999999999,0.5999999999999999,1124375.3081640832,9999.0,3998076.923076927,545192.3076923077,1202785.1726653427,1329181.1734885038,920918.2692307692,0,50000.000000000015,1329181.1734885033,26.583623469770068,50173.832576452536,2508.6916288226266,45156.44931880728,2508.6916288226266,45293.57739485222,50000.0,1.0,0,0
23,550000.0,0.55,1176883.6093874488,9999.0,4179807.6923076967,545192.3076923077,1219747.0369415258,1443950.07844309,970918.2692307692,0,50000.000000000015,1443950.0784430893,28.879001568861785,50166.024467309435,2508.3012233654717,45149.422020578495,2508.3012233654717,47801.878618217685,50000.0,1.0,0,0
24,500000.0,0.5,1229391.503797222,9999.0,4361538.461538466,545192.3076923077,1234993.4729240895,1560434.4116912954,1020918.2692307692,0,50000.000000000015,1560434.411691295,31.2086882338259,50157.88819546075,2507.8944097730378,45142.09937591468,2507.8944097730378,50309.77302799073,50000.0,1.0,0,0
25,1000000.0,1.0,731898.9855278092,1.4711758642598434,4543269.230769234,545192.3076923077,1248700.8386548706,1678457.8151912836,1070918.2692307692,0,50000.000000000015,1678457.8151912831,33.569156303825665,50149.63461174506,2507.4817305872534,45134.67115057056,2507.4817305872534,52817.25475857798,50000.0,1.0,0,0
26,950000.0,0.95,784406.0565657913,9999.0,4725000.000000002,545192.3076923077,1261026.6506700143,1797862.7724069091,1120918.2692307692,0,50000.000000000015,1797862.7724069087,35.95725544813818,50141.420759640605,2507.0710379820302,45127.278683676544,2507.0710379820302,55324.32579656001,50000.0,1.0,0,0
27,900000.0,0.9,836912.7246500195,9999.0,4906730.76923077,545192.3076923077,1272111.7703352745,1918508.421972418,1170918.2692307692,0,50000.000000000015,1918508.4219724175,38.37016843944835,50133.36168456657,2506.6680842283286,45120.025516109905,2506.6680842283286,57830.993880788345,50000.0,1.0,0,0
28,850000.0,0.85,889419.0016365052,9999.0,5088461.538461538,545192.3076923077,1282082.295697863,2040268.6658405988,1220918.2692307692,0,50000.000000000015,2040268.665840598,40.80537331681196,50125.53972971348,2506.276986485674,45112.98575674213,2506.276986485674,60337.27086727402,50000.0,1.0,0,0
29,800000.0,0.8,941924.902229766,9999.0,5270192.307692306,545192.3076923077,1291051.2073871617,2163030.5233820695,1270918.2692307695,0,50000.00000000002,2163030.5233820686,43.26061046764137,50118.011865214256,2505.9005932607133,45106.210678692834,2505.9005932607133,62843.17146053473,50000.0,1.0,0,0
30,749999.9999999999,0.7499999999999999,994430.4430032588,9999.0,5451923.076923074,545192.3076923077,1299119.807423804,2286692.692576196,1320918.2692307695,0,50000.00000000002,2286692.692576195,45.733853851523904,50110.81546985402,2505.540773492701,45099.73392286862,2505.540773492701,65348.712234027436,50000.0,1.0,0,0
31,699999.9999999999,0.6999999999999998,1046935.6416478148,9999.0,5633653.846153842,545192.3076923077,1306378.9823154155,2411164.286915354,1370918.2692307695,0,50000.00000000004,2411164.2869153526,48.22328573830705,50103.97289112088,2505.198644556044,45093.575602008794,2505.198644556044,67853.91087858348,50000.0,1.0,0,0
32,649999.9999999999,0.6499999999999999,1099440.5163997551,9999.0,5815384.61538461,545192.3076923077,1312910.315994698,2536363.722466841,1420918.2692307695,0,50000.00000000002,2536363.7224668395,50.72727444933679,50097.495038806606,2504.8747519403305,45087.74553492594,2504.8747519403305,70358.78563052381,50000.0,1.0,0,0
33,599999.9999999999,0.5999999999999999,1151945.0856104065,9999.0,5997115.384615378,545192.3076923077,1318787.0735933904,2662217.734098918,1470918.2692307695,0,50000.00000000002,2662217.7340989164,53.24435468197833,50091.384213025376,2504.569210651269,45082.24579172283,2504.569210651269,72863.35484117507,50000.0,1.0,0,0
34,549999.9999999999,0.5499999999999999,1204449.3674266688,9999.0,6178846.153846147,545192.3076923077,1324075.0734455457,2788660.5034775315,1520918.2692307695,0,50000.000000000015,2788660.5034775306,55.77321006955061,50085.63632525019,2504.28181626251,45077.072692725174,2504.28181626251,75367.63665743757,50000.0,1.0,0,0
35,1000000.0,1.0,756953.3795585627,1.6915310976635294,6360576.923076915,545192.3076923077,1328833.4618511815,2915632.8843026645,1570918.2692307697,0,50000.00000000002,2915632.8843026636,58.31265768605327,50080.24263788349,2504.0121318941747,45072.21837409514,2504.0121318941747,77871.64878933174,50000.0,1.0,0,0
36,949999.9999999999,0.9499999999999998,809457.1391146564,9999.0,6542307.692307683,545192.3076923077,1333115.4028374942,3043081.7125471216,1620918.26923077,0,50000.00000000003,3043081.7125471197,60.861634250942394,50075.191121874836,2503.7595560937416,45067.672009687354,2503.7595560937416,80375.40834542549,50000.0,1.0,0,0
37,899999.9999999999,0.8999999999999999,861960.6624902264,9999.0,6724038.461538451,545192.3076923077,1336968.693301437,3170959.191313948,1670918.26923077,0,50000.00000000003,3170959.1913139466,63.41918382627893,50070.46751140064,2503.523375570032,45063.420760260575,2503.523375570032,82878.93172099552,50000.0,1.0,0,0
38,849999.9999999999,0.8499999999999999,914463.9652961475,9999.0,6905769.230769219,545192.3076923077,1340436.31240738,3299222.3414387745,1720918.26923077,0,50000.00000000002,3299222.341438773,65.98444682877546,50066.05611841981,2503.3028059209905,45059.45050657782,2503.3028059209905,85382.2345269165,50000.0,1.0,0,0
39,799999.9999999999,0.7999999999999999,966967.062319002,9999.0,7087499.999999987,545192.3076923077,1343556.9128727436,3427832.51020418,1770918.26923077,0,50000.000000000015,3427832.5102041783,68.55665020408357,50061.94045708978,2503.0970228544893,45055.74641138081,2503.0970228544893,87885.33154977098,50000.0,1.0,0,0
40,750000.0,0.75,1019469.9675048942,9999.0,7269230.769230755,545192.3076923077,1346365.2607463137,3556754.9315613788,1820918.26923077,0,50000.00000000002,3556754.931561377,71.13509863122754,50058.10371784689,2502.905185892345,45052.2933460622,2502.905185892345,90388.23673566333,50000.0,1.0,0,0
41,700000.0,0.7,1071972.6939610376,9999.0,7450961.538461523,545192.3076923077,1348892.6294249226,3685958.3321135393,1870918.26923077,0,50000.00000000003,3685958.332113537,73.71916664227074,50054.52912286362,2502.726456143181,45049.07621057726,2502.726456143181,92890.96319180651,50000.0,1.0,0,0
42,650000.0,0.65,1124475.2539704454,9999.0,7632692.307692291,545192.3076923077,1351167.152930771,3815414.5778384604,1920918.26923077,0,50000.00000000003,3815414.577838458,76.30829155676916,50051.200188154355,2502.560009407718,45046.08016933892,2502.560009407718,95393.52320121424,50000.0,1.0,0,0
43,600000.0,0.6,1176977.6590160688,9999.0,7814423.076923059,545192.3076923077,1353214.142857842,3945098.357142159,1970918.2692307702,0,50000.00000000003,3945098.3571421565,78.90196714284313,50048.10091246698,2502.405045623349,45043.29082122028,2502.405045623349,97895.92824683759,50000.0,1.0,0,0
44,550000.0,0.55,1229479.9198115186,9999.0,7996153.846153827,545192.3076923077,1355056.3728713503,4074986.8963594195,2020918.26923077,0,50000.00000000003,4074986.8963594167,81.49973792718833,50045.21590900034,2502.260795450017,45040.69431810031,2502.260795450017,100398.1890422876,50000.0,1.0,0,0
45,500000.00000000006,0.5000000000000001,1281982.0463361542,9999.0,8177884.6153845955,545192.3076923077,1356714.3341930397,4205059.704268498,2070918.26923077,0,50000.00000000003,4205059.704268496,84.10119408536991,50042.530492714985,2502.1265246357493,45038.27744344348,2502.1265246357493,102900.31556692335,50000.0,1.0,0,0
46,1000000.0,1.0,784484.0478728237,1.5768587015343463,8359615.384615364,545192.3076923077,1358206.4651148133,4335298.342577495,2120918.26923077,0,50000.000000000044,4335298.342577491,86.70596685154982,50040.03073338834,2502.001536669417,45036.027660049505,2502.001536669417,105402.31710359278,50000.0,1.0,0,0
47,950000.0,0.95,836985.9330469473,9999.0,8541346.153846132,545192.3076923077,1359549.3572436618,4465686.219679415,2170918.26923077,0,50000.000000000044,4465686.2196794115,89.31372439358823,50037.70348247252,2501.8851741236263,45033.93313422527,2501.8851741236263,107904.20227771641,50000.0,1.0,0,0
48,899999.9999999999,0.8999999999999999,889487.7098659544,9999.0,8723076.923076902,545192.3076923077,1360757.9408841021,4596208.405269744,2220918.26923077,0,50000.000000000044,4596208.405269741,91.92416810539483,50035.536380139805,2501.77681900699,45031.98274212582,2501.77681900699,110405.9790967234,50000.0,1.0,0,0
49,849999.9999999998,0.8499999999999998,941989.3857583324,9999.0,8904807.692307672,545192.3076923077,1361845.6517038785,4726851.463680737,2270918.26923077,0,50000.00000000003,4726851.463680733,94.53702927361466,50033.51784756007,2501.6758923780035,45030.16606280406,2501.6758923780035,112907.6549891014,50000.0,1.0,0,0
50,799999.9999999998,0.7999999999999998,994490.9676117515,9999.0,9086538.461538441,545192.3076923077,1362824.5805992258,4857603.304016159,2320918.2692307704,0,50000.000000000044,4857603.304016153,97.15206608032307,50031.63706838443,2501.5818534192213,45028.47336154598,2501.5818534192213,115409.23684252062,50000.0,1.0,0,0
51,749999.9999999998,0.7499999999999998,1046992.461809879,9999.0,9268269.230769211,545192.3076923077,1363705.6084732076,4988453.045372946,2370918.2692307704,0,50000.000000000044,4988453.0453729415,99.76906090745884,50029.88396255143,2501.4941981275715,45026.89556629629,2501.4941981275715,117910.7310406482,50000.0,1.0,0,0
52,699999.9999999998,0.6999999999999997,1099493.874267622,9999.0,9449999.999999981,545192.3076923077,1364498.5274609234,5119390.895616,2420918.2692307704,0,50000.000000000044,5119390.895615995,102.3878179123199,50028.249154849196,2501.41245774246,45025.42423936428,2501.41245774246,120412.14349839067,50000.0,1.0,0,0
53,649999.9999999997,0.6499999999999997,1151995.2104646277,9999.0,9631730.769230751,545192.3076923077,1365212.1499757194,5250408.042331973,2470918.2692307704,0,50000.00000000005,5250408.0423319675,105.00816084663936,50026.72394011955,2501.3361970059773,45024.05154610759,2501.3361970059773,122913.47969539666,50000.0,1.0,0,0
54,599999.9999999995,0.5999999999999995,1204496.4754769555,9999.0,9813461.538461521,545192.3076923077,1365854.4068084266,5381496.554730034,2520918.2692307704,0,50000.00000000006,5381496.554730029,107.62993109460058,50025.30024655648,2501.265012327824,45022.770221900835,2501.265012327824,125414.74470772449,50000.0,1.0,0,0
55,549999.9999999994,0.5499999999999994,1256997.6740068658,9999.0,9995192.307692291,545192.3076923077,1366432.435384907,5512649.295384323,2570918.269230771,0,50000.00000000006,5512649.295384318,110.25298590768635,50023.97059820458,2501.198529910229,45021.573538384124,2501.198529910229,127915.94323763471,50000.0,1.0,0,0
56,1000000.0,1.0,809498.8104107397,1.8089404828999154,10176923.076923061,545192.3076923077,1366952.6591740232,5643859.840825977,2620918.269230771,0,50000.00000000006,5643859.840825969,112.87719681651939,50022.728077489315,2501.136403874466,45020.455269740385,2501.136403874466,130417.07964150918,50000.0,1.0,0,0
57,949999.9999999999,0.9499999999999998,861999.8887251596,9999.0,10358653.846153831,545192.3076923077,1367420.859136941,5775122.410093828,2670918.269230771,0,50000.00000000007,5775122.410093821,115.50244820187642,50021.5662883942,2501.07831441971,45019.409659554774,2501.07831441971,132918.15795592888,50000.0,1.0,0,0
58,899999.9999999999,0.8999999999999999,914500.912691196,9999.0,10540384.615384601,545192.3076923077,1367842.2380181018,5906431.800443436,2720918.269230771,0,50000.00000000006,5906431.800443429,118.12863600886857,50020.47932072897,2501.0239660364487,45018.43138865607,2501.0239660364487,135419.1819219653,50000.0,1.0,0,0
59,849999.9999999999,0.8499999999999999,967001.885776986,9999.0,10722115.384615371,545192.3076923077,1368221.478197048,6037783.329495259,2770918.269230771,0,50000.000000000065,6037783.32949525,120.755666589905,50019.46171579952,2500.9730857899763,45017.51554421957,2500.9730857899763,137920.15500775527,50000.0,1.0,0,0
60,799999.9999999998,0.7999999999999998,1019502.8111986703,9999.0,10903846.153846141,545192.3076923077,1368562.793747526,6169172.7831755495,2820918.269230771,0,50000.000000000065,6169172.783175542,123.38345566351084,50018.50843368545,2500.925421684273,45016.65759031691,2500.925421684273,140421.08042943955,50000.0,1.0,0,0
61,749999.9999999998,0.7499999999999998,1072003.691939783,9999.0,11085576.92307691,545192.3076923077,1368869.9772850254,6300596.3688688185,2870918.2692307713,0,50000.00000000006,6300596.368868811,126.01192737737622,50017.61482225121,2500.880741112561,45015.85334002609,2500.880741112561,142921.96117055212,50000.0,1.0,0,0
62,699999.9999999997,0.6999999999999996,1124504.5307691807,9999.0,11267307.69230768,545192.3076923077,1369146.4421253274,6432050.673259285,2920918.2692307713,0,50000.00000000006,6432050.673259278,128.64101346518555,50016.776587954475,2500.838829397724,45015.09892915902,2500.838829397724,145422.79999994987,50000.0,1.0,0,0
63,649999.9999999995,0.6499999999999996,1177005.3302576044,9999.0,11449038.46153845,545192.3076923077,1369395.2602240136,6563532.624391369,2970918.2692307713,0,50000.00000000006,6563532.624391361,131.27065248782722,50015.98976846859,2500.7994884234295,45014.39079162173,2500.7994884234295,147923.5994883733,50000.0,1.0,0,0
64,599999.9999999994,0.5999999999999994,1229506.0927929594,9999.0,11630769.23076922,545192.3076923077,1369619.1963196415,6695039.457526509,3020918.269230772,0,50000.00000000006,6695039.4575265,133.90078915053002,50015.250707101324,2500.7625353550666,45013.72563639119,2500.7625353550666,150424.36202372835,50000.0,1.0,0,0
65,549999.9999999993,0.5499999999999993,1282006.8205944076,9999.0,11812499.99999999,545192.3076923077,1369820.7386608147,6826568.684416104,3070918.269230772,0,50000.00000000006,6826568.684416096,136.5313736883219,50014.556028966224,2500.7278014483113,45013.10042606959,2500.7278014483113,152925.08982517666,50000.0,1.0,0,0
66,1000000.0,1.0,834507.5157253493,1.864824160943741,11994230.76923076,545192.3076923077,1370002.126659202,6958118.065648487,3120918.269230772,0,50000.000000000065,6958118.0656484775,139.16236131296955,50013.90261884469,2500.6951309422348,45012.51235696022,2500.6951309422348,155425.7849561189,50000.0,1.0,0,0
67,950000.0,0.95,887008.1801053825,9999.0,12175961.53846153,545192.3076923077,1370165.3757762485,7089685.585762209,3170918.269230772,0,50000.00000000007,7089685.5857622,141.793711715244,50013.28760066491,2500.664380033246,45011.95884059842,2500.664380033246,157926.44933615215,50000.0,1.0,0,0
68,900000.0,0.9,939508.8155213083,9999.0,12357692.3076923,545192.3076923077,1370312.2999204642,7221269.430848762,3220918.269230772,0,50000.000000000065,7221269.430848753,144.42538861697506,50012.708318515106,2500.6354159257553,45011.43748666359,2500.6354159257553,160427.0847520779,50000.0,1.0,0,0
69,850000.0,0.85,992009.4236372636,9999.0,12539423.07692307,545192.3076923077,1370444.5316044134,7352867.968395582,3270918.269230772,0,50000.00000000007,7352867.968395571,147.05735936791143,50012.16231910491,2500.6081159552455,45010.94608719441,2500.6081159552455,162927.69286803313,50000.0,1.0,0,0
70,800000.0,0.8,1044510.0060040429,9999.0,12721153.84615384,545192.3076923077,1370563.5400855844,7484479.72914518,3320918.269230772,0,50000.00000000007,7484479.729145169,149.6895945829034,50011.647335585985,2500.5823667792993,45010.482602027376,2500.5823667792993,165428.27523481243,50000.0,1.0,0,0
71,750000.0,0.75,1097010.5640676753,9999.0,12902884.61538461,545192.3076923077,1370670.6476928506,7616103.390768684,3370918.269230772,0,50000.00000000007,7616103.390768671,152.32206781537343,50011.1612726441,2500.5580636322056,45010.045145379685,2500.5580636322056,167928.83329844463,50000.0,1.0,0,0
72,700000.0,0.7,1149511.099177314,9999.0,13084615.38461538,545192.3076923077,1370767.0445200491,7747737.763172254,3420918.269230772,0,50000.00000000008,7747737.763172241,154.9547552634448,50010.70219277549,2500.535109638775,45009.63197349795,2500.535109638775,170429.3684080834,50000.0,1.0,0,0
73,649999.9999999999,0.6499999999999999,1202011.6125924971,9999.0,13266346.15384615,545192.3076923077,1370853.8016500226,7879381.775273049,3470918.269230772,0,50000.00000000009,7879381.775273036,157.58763550546072,50010.26830366376,2500.513415183188,45009.241473297385,2500.513415183188,172929.8818232666,50000.0,1.0,0,0
74,599999.9999999998,0.5999999999999998,1254512.105489826,9999.0,13448076.92307692,545192.3076923077,1370931.8830561193,8011034.463097722,3520918.269230772,0,50000.00000000009,8011034.463097708,160.22068926195416,50009.857946576696,2500.492897328835,45008.87215191902,2500.492897328835,175430.37472059543,50000.0,1.0,0,0
75,549999.9999999997,0.5499999999999996,1307012.5789691114,9999.0,13629807.69230769,545192.3076923077,1371002.156313447,8142694.959071163,3570918.269230772,0,50000.00000000009,8142694.959071148,162.85389918142297,50009.46958570622,2500.473479285311,45008.52262713559,2500.473479285311,177930.84819988074,50000.0,1.0,0,0
76,1000000.0,1.0,859513.03405903,1.9207014707282812,13811538.46153846,545192.3076923077,1371065.4022389224,8274362.482376458,3620918.269230772,0,50000.000000000095,8274362.482376441,165.4872496475288,50009.10179837883,2500.4550899189417,45008.19161854094,2500.4550899189417,180431.3032897997,50000.0,1.0,0,0
77,950000.0,0.95,912013.4717223333,9999.0,13993269.23076923,545192.3076923077,1371122.3235672608,8406036.330278888,3670918.269230772,0,50000.0000000001,8406036.330278872,168.12072660557743,50008.753266068685,2500.4376633034344,45007.87793946182,2500.4376633034344,182931.74095310314,50000.0,1.0,0,0
78,899999.9999999999,0.8999999999999999,964513.8928606408,9999.0,14175000.0,545192.3076923077,1371173.5527593228,8537715.870317595,3720918.2692307723,0,50000.00000000009,8537715.87031758,170.75431740635162,50008.422766149015,2500.4211383074507,45007.580489534106,2500.4211383074507,185432.16209141057,50000.0,1.0,0,0
79,849999.9999999998,0.8499999999999998,1017014.298318857,9999.0,14356730.76923077,545192.3076923077,1371219.6590295974,8669400.533278089,3770918.2692307723,0,50000.00000000009,8669400.533278078,173.38801066556155,50008.109164322894,2500.405458216145,45007.298247890605,2500.405458216145,187932.5675496267,50000.0,1.0,0,0
80,799999.9999999998,0.7999999999999998,1069514.6888892408,9999.0,14538461.53846154,545192.3076923077,1371261.1546709079,8801089.80686755,3820918.2692307723,0,50000.00000000007,8801089.806867536,176.02179613735072,50007.81140767748,2500.390570383874,45007.03026690973,2500.390570383874,190432.95812001056,50000.0,1.0,0,0
81,749999.9999999997,0.7499999999999997,1122015.0653151562,9999.0,14720192.30769231,545192.3076923077,1371298.5007466353,8932783.23002259,3870918.2692307727,0,50000.00000000007,8932783.230022578,178.65566460045156,50007.52851831104,2500.3764259155523,45006.77566647994,2500.3764259155523,192933.3345459261,50000.0,1.0,0,0
82,699999.9999999997,0.6999999999999996,1174515.4282945306,9999.0,14901923.07692308,545192.3076923077,1371332.1122137008,9064480.387786295,3920918.2692307727,0,50000.00000000007,9064480.387786282,181.28960775572565,50007.25958748486,2500.3629793742434,45006.533628736375,2500.3629793742434,195433.69752530035,50000.0,1.0,0,0
83,649999.9999999997,0.6499999999999997,1227015.7784830434,9999.0,15083653.84615385,545192.3076923077,1371362.362533243,9196180.906697521,3970918.2692307727,0,50000.000000000065,9196180.906697508,183.92361813395016,50007.00377025674,2500.350188512837,45006.303393231065,2500.350188512837,197934.04771381317,50000.0,1.0,0,0
84,599999.9999999997,0.5999999999999996,1279516.116497071,9999.0,15265384.61538462,545192.3076923077,1371389.5878202182,9327884.450641315,4020918.2692307727,0,50000.00000000007,9327884.450641302,186.55768901282605,50006.76028055551,2500.3380140277754,45006.08425249996,2500.3380140277754,200434.38572784094,50000.0,1.0,0,0
85,549999.9999999995,0.5499999999999995,1332016.442916404,9999.0,15447115.38461539,545192.3076923077,1371414.0905780364,9459590.717114266,4070918.2692307727,0,50000.000000000065,9459590.717114253,189.19181434228506,50006.52838665952,2500.326419332976,45005.87554799357,2500.326419332976,202934.7121471739,50000.0,1.0,0,0
86,1000000.0,1.0,884516.7582867555,1.976575154502698,15628846.15384616,545192.3076923077,1371436.143059728,9591299.433863346,4120918.2692307727,0,50000.000000000065,9591299.433863332,191.82598867726665,50006.307407045446,2500.3153703522726,45005.67666634091,2500.3153703522726,205435.02751752618,50000.0,1.0,0,0
87,950000.0,0.95,937017.0631220842,9999.0,15810576.92307693,545192.3076923077,1371455.9902929922,9723010.355860852,4170918.269230773,0,50000.00000000006,9723010.355860839,194.46020711721678,50006.09670657561,2500.304835328781,45005.48703591805,2500.304835328781,207935.33235285498,50000.0,1.0,0,0
88,900000.0,0.9,989517.357906734,9999.0,15992307.6923077,545192.3076923077,1371473.8528027362,9854723.262581876,4220918.269230774,0,50000.00000000006,9854723.262581864,197.09446525163727,50005.895692995706,2500.2947846497855,45005.30612369614,2500.2947846497855,210435.62713750475,50000.0,1.0,0,0
89,849999.9999999999,0.8499999999999999,1042017.6430974198,9999.0,16174038.46153847,545192.3076923077,1371489.9290613604,9986437.955554022,4270918.269230774,0,50000.00000000006,9986437.955554008,199.72875911108017,50005.70381371632,2500.2851906858164,45005.13343234469,2500.2851906858164,212935.91232819058,50000.0,1.0,0,0
90,799999.9999999998,0.7999999999999998,1094517.9191250624,9999.0,16355769.23076924,545192.3076923077,1371504.3976940128,10118154.256152138,4320918.269230774,0,50000.00000000006,10118154.256152125,202.3630851230425,50005.52055285463,2500.2760276427316,45004.96849756917,2500.2760276427316,215436.18835583332,50000.0,1.0,0,0
