epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach
19,750000.0,0.75,939381.2093288021,9999.0,3452884.6153846188,545192.3076923077,207633.71540961438,2166725.25894936,533333.3333333333,0,50000.00000000003,3250087.8884240375,65.00175776848074,50016.55703201333,2500.8278516006662,45014.90132881199,2500.8278516006662,39381.20932880209,50000.0,1.0,0,0
20,699999.9999999999,0.6999999999999998,991882.0380444431,9999.0,3634615.3846153882,545192.3076923077,207657.15232269172,2315099.2579337186,566666.6666666666,0,50000.00000000004,3472648.8869005754,69.45297773801151,50016.57431282153,2500.8287156410765,45014.91688153938,2500.8287156410765,41882.03804444317,50000.0,1.0,0,0
21,649999.9999999998,0.6499999999999998,1044382.8642616014,9999.0,3816346.1538461577,545192.3076923077,207671.2144705381,2463482.631683308,600000.0,0,50000.00000000004,3695223.947524959,73.90447895049918,50016.52434316467,2500.8262171582332,45014.871908848196,2500.8262171582332,44382.864261601404,50000.0,1.0,0,0
22,599999.9999999998,0.5999999999999998,1096883.6832562825,9999.0,3998076.923076927,545192.3076923077,207679.65175924593,2611871.630292036,633333.3333333334,0,50000.000000000044,3917807.445438051,78.35614890876103,50016.37989362391,2500.818994681196,45014.741904261515,2500.818994681196,46883.6832562826,50000.0,1.0,0,0
23,549999.9999999997,0.5499999999999996,1149384.4900912882,9999.0,4179807.6923076967,545192.3076923077,207684.71413247063,2760264.003816247,666666.6666666667,0,50000.00000000004,4140396.0057243677,82.80792011448736,50016.13670011872,2500.8068350059357,45014.52303010685,2500.8068350059357,49384.490091288535,50000.0,1.0,0,0
24,1000000.0,1.0,701885.2802213974,1.5684614961118448,4361538.461538466,545192.3076923077,207687.75155640545,2908658.402289748,700000.0000000001,0,50000.00000000003,4362987.603434619,87.25975206869236,50015.80260218989,2500.7901301094944,45014.222341970904,2500.7901301094944,51885.28022139803,50000.0,1.0,0,0
25,950000.0,0.95,754386.0497765567,9999.0,4543269.230769234,545192.3076923077,207689.57401076637,3057054.015732823,733333.3333333335,0,50000.000000000044,4585581.023599231,91.71162047198462,50015.391103185,2500.76955515925,45013.8519928665,2500.76955515925,54386.04977655728,50000.0,1.0,0,0
26,900000.0,0.9,806886.7956586118,9999.0,4725000.000000002,545192.3076923077,207690.6674833829,3205450.358157642,766666.6666666669,0,50000.00000000004,4808175.53723646,96.1635107447292,50014.91764110006,2500.7458820550028,45013.42587699005,2500.7458820550028,56886.79565861229,50000.0,1.0,0,0
27,849999.9999999999,0.8499999999999999,859387.515534049,9999.0,4906730.76923077,545192.3076923077,207691.3235669528,3353847.1379715083,800000.0000000002,0,50000.00000000004,5030770.706957258,100.61541413914516,50014.39750874412,2500.719875437206,45012.957757869706,2500.719875437206,59387.5155340495,50000.0,1.0,0,0
28,799999.9999999999,0.7999999999999999,911888.2077724789,9999.0,5088461.538461538,545192.3076923077,207691.71721709476,3502244.180218802,833333.3333333336,0,50000.00000000003,5253366.2703282,105.06732540656401,50013.8447685989,2500.692238429945,45012.46029173901,2500.692238429945,61888.20777247944,50000.0,1.0,0,0
29,749999.9999999998,0.7499999999999998,964388.871360455,9999.0,5270192.307692306,545192.3076923077,207691.95340717994,3650641.3799261525,866666.666666667,0,50000.00000000002,5475962.069889226,109.51924139778453,50013.27175952075,2500.663587976038,45011.94458356868,2500.663587976038,64388.87136045548,50000.0,1.0,0,0
30,699999.9999999998,0.6999999999999997,1016889.5058078459,9999.0,5451923.076923074,545192.3076923077,207692.09512123105,3799038.6741095376,900000.0000000003,0,50000.00000000003,5698558.011164303,113.97116022328606,50012.68894781561,2500.6344473907807,45011.420053034046,2500.6344473907807,66889.50580784626,50000.0,1.0,0,0
31,649999.9999999998,0.6499999999999998,1069390.111056405,9999.0,5633653.846153842,545192.3076923077,207692.18014966173,3947436.0249785427,933333.3333333337,0,50000.000000000044,5921154.03746781,118.4230807493562,50012.1049711805,2500.6052485590253,45010.89447406245,2500.6052485590253,69390.1110564053,50000.0,1.0,0,0
32,599999.9999999998,0.5999999999999998,1121890.6873955743,9999.0,5815384.61538461,545192.3076923077,207692.23116672013,4095833.4098589206,966666.6666666671,0,50000.00000000003,6143750.114788377,122.87500229576753,50011.526783393194,2500.57633916966,45010.37410505387,2500.57633916966,71890.68739557496,50000.0,1.0,0,0
33,549999.9999999998,0.5499999999999998,1174391.2353877965,9999.0,5997115.384615378,545192.3076923077,207692.26177695516,4244230.815146121,1000000.0000000005,0,50000.00000000004,6366346.222719178,127.32692445438356,50010.95984444833,2500.5479922224163,45009.86386000349,2500.5479922224163,74391.23538779738,50000.0,1.0,0,0
34,1000000.0,1.0,726891.7558039797,1.6243410081281058,6178846.153846147,545192.3076923077,207692.28014309614,4392628.232677416,1033333.3333333337,0,50000.00000000004,6588942.34901612,131.77884698032238,50010.408323667216,2500.520416183361,45009.36749130049,2500.520416183361,76891.75580398073,50000.0,1.0,0,0
35,950000.0,0.95,779392.2495688511,9999.0,6360576.923076915,545192.3076923077,207692.29116278075,4541025.657555167,1066666.666666667,0,50000.00000000004,6811538.486332745,136.2307697266549,50009.87529742841,2500.4937648714204,45008.88776768557,2500.4937648714204,79392.24956885216,50000.0,1.0,0,0
36,900000.0,0.9,831892.7177154431,9999.0,6542307.692307683,545192.3076923077,207692.2977745915,4689423.086840792,1100000.0000000005,0,50000.00000000003,7034134.630261183,140.68269260522365,50009.36293184038,2500.468146592019,45008.42663865634,2500.468146592019,81892.71771544419,50000.0,1.0,0,0
37,850000.0,0.85,884393.1613477401,9999.0,6724038.461538451,545192.3076923077,207692.30174167798,4837820.518771141,1133333.3333333337,0,50000.00000000003,7256730.778156707,145.13461556313413,50008.87264594117,2500.4436322970587,45007.98538134706,2500.4436322970587,84393.16134774125,50000.0,1.0,0,0
38,800000.0,0.8,936893.5816104469,9999.0,6905769.230769219,545192.3076923077,207692.30412192983,4986217.952288325,1166666.666666667,0,50000.00000000003,7479326.928432483,149.58653856864967,50008.40525413395,2500.420262706697,45007.56472872056,2500.420262706697,86893.58161044795,50000.0,1.0,0,0
39,749999.9999999999,0.7499999999999999,989393.9796648647,9999.0,7087499.999999987,545192.3076923077,207692.305550081,5134615.38675761,1200000.0000000005,0,50000.00000000003,7701923.08013641,154.0384616027282,50007.96108835495,2500.3980544177475,45007.164979519446,2500.3980544177475,89393.97966486568,50000.0,1.0,0,0
40,699999.9999999999,0.6999999999999998,1041894.356669936,9999.0,7269230.769230755,545192.3076923077,207692.30640697168,5283012.821798155,1233333.333333334,0,50000.000000000044,7924519.232697228,158.49038465394455,50007.540101427425,2500.377005071371,45006.78609128467,2500.377005071371,91894.35666993704,50000.0,1.0,0,0
41,649999.9999999999,0.6499999999999999,1094394.713767611,9999.0,7450961.538461523,545192.3076923077,207692.3069211061,5431410.257181457,1266666.6666666672,0,50000.00000000003,8147115.385772181,162.9423077154436,50007.14195350284,2500.357097675142,45006.42775815256,2500.357097675142,94394.71376761218,50000.0,1.0,0,0
42,599999.9999999999,0.5999999999999999,1146895.0520717928,9999.0,7632692.307692291,545192.3076923077,207692.30722958673,5579807.692770412,1300000.0000000007,0,50000.00000000003,8369711.539155614,167.39423078311228,50006.76608363318,2500.338304181659,45006.08947526985,2500.338304181659,96895.05207179383,50000.0,1.0,0,0
43,549999.9999999998,0.5499999999999998,1199395.3726602169,9999.0,7814423.076923059,545192.3076923077,207692.3074146751,5728205.12848276,1333333.333333334,0,50000.00000000003,8592307.692724135,171.8461538544827,50006.41176848235,2500.320588424118,45005.77059163412,2500.320588424118,99395.37266021795,50000.0,1.0,0,0
44,1000000.0,1.0,751895.6765687192,1.680214943464416,7996153.846153827,545192.3076923077,207692.30752572813,5876602.564269142,1366666.6666666674,0,50000.00000000002,8814903.846403709,176.29807692807418,50006.07817005293,2500.3039085026467,45005.47035304765,2500.3039085026467,101895.67656872059,50000.0,1.0,0,0
45,949999.9999999999,0.9499999999999998,804395.9647874255,9999.0,8177884.6153845955,545192.3076923077,207692.30759235998,6025000.000099948,1400000.0000000007,0,50000.00000000002,9037500.000149917,180.75000000299835,50005.76437412549,2500.2882187062746,45005.18793671294,2500.2882187062746,104395.96478742687,50000.0,1.0,0,0
46,899999.9999999999,0.8999999999999999,856896.238258471,9999.0,8359615.384615364,545192.3076923077,207692.30763233907,6173397.435957404,1433333.333333334,0,50000.000000000015,9260096.153936103,185.20192307872205,50005.46942091171,2500.2734710455857,45004.92247882053,2500.2734710455857,106896.23825847245,50000.0,1.0,0,0
47,849999.9999999998,0.8499999999999998,909396.4978749325,9999.0,8541346.153846132,545192.3076923077,207692.30765632653,6321794.871830853,1466666.6666666674,0,50000.00000000001,9482692.307746276,189.65384615492553,50005.19232922913,2500.259616461457,45004.67309630623,2500.259616461457,109396.4978749339,50000.0,1.0,0,0
48,799999.9999999998,0.7999999999999998,961896.7444806986,9999.0,8723076.923076902,545192.3076923077,207692.307670719,6470192.307713896,1500000.000000001,0,50000.000000000015,9705288.461570844,194.10576923141687,50004.93211532162,2500.2466057660813,45004.43890378946,2500.2466057660813,111896.7444807,50000.0,1.0,0,0
49,749999.9999999998,0.7499999999999998,1014396.9788710627,9999.0,8904807.692307672,545192.3076923077,207692.30767935448,6618589.743602697,1533333.3333333342,0,49999.99999999999,9927884.615404047,198.55769230808093,50004.687807283604,2500.2343903641804,45004.219026555234,2500.2343903641804,114396.97887106417,50000.0,1.0,0,0
50,699999.9999999998,0.6999999999999997,1066897.2017938576,9999.0,9086538.461538441,545192.3076923077,207692.30768453577,6766987.179494951,1566666.6666666674,0,49999.999999999985,10150480.76924243,203.00961538484862,50004.45845589773,2500.2229227948865,45004.01261030796,2500.2229227948865,116897.20179385907,50000.0,1.0,0,0
51,649999.9999999998,0.6499999999999998,1119397.413950986,9999.0,9268269.230769211,545192.3076923077,207692.30768764453,6915384.615389278,1600000.000000001,0,49999.99999999998,10373076.923083924,207.4615384616785,50004.24314256551,2500.2121571282755,45003.81882830896,2500.2121571282755,119397.41395098735,50000.0,1.0,0,0
52,599999.9999999998,0.5999999999999998,1171897.6160002307,9999.0,9449999.999999981,545192.3076923077,207692.3076895098,7063782.05128485,1633333.3333333342,0,49999.999999999956,10595673.076927282,211.91346153854565,50004.04098489836,2500.2020492449183,45003.636886408516,2500.2020492449183,121897.61600023227,50000.0,1.0,0,0
53,549999.9999999998,0.5499999999999998,1224397.8085572526,9999.0,9631730.769230751,545192.3076923077,207692.30769062895,7212179.487181166,1666666.6666666674,0,49999.999999999956,10818269.23077176,216.3653846154352,50003.85114044011,2500.1925570220055,45003.4660263961,2500.1925570220055,124397.80855725429,50000.0,1.0,0,0
54,1000000.0,1.0,776897.992197698,1.7360856112027543,9813461.538461521,545192.3076923077,207692.30769130043,7360576.923077931,1700000.0000000005,0,49999.99999999994,11040865.384616908,220.81730769233815,50003.672808909934,2500.1836404454966,45003.305528018944,2500.1836404454966,126897.99219769979,50000.0,1.0,0,0
55,950000.0000000001,0.9500000000000001,829398.1674593623,9999.0,9995192.307692291,545192.3076923077,207692.30769170335,7508974.358974963,1733333.333333334,0,49999.99999999994,11263461.538462458,225.26923076924916,50003.50523328607,2500.1752616643034,45003.15470995747,2500.1752616643034,129398.1674593641,50000.0,1.0,0,0
56,900000.0000000001,0.9000000000000001,881898.3348443618,9999.0,10176923.076923061,545192.3076923077,207692.30769194508,7657371.794872159,1766666.6666666674,0,49999.99999999994,11486057.69230825,229.721153846165,50003.347699991704,2500.167384999586,45003.01292999254,2500.167384999586,131898.33484436368,50000.0,1.0,0,0
57,850000.0000000002,0.8500000000000002,934398.4948212815,9999.0,10358653.846153831,545192.3076923077,207692.30769209014,7805769.23076945,1800000.0000000007,0,49999.99999999994,11708653.846154189,234.17307692308378,50003.19953839663,2500.1599769198315,45002.87958455696,2500.1599769198315,134398.4948212835,50000.0,1.0,0,0
58,800000.0000000003,0.8000000000000004,986898.6478272718,9999.0,10540384.615384601,545192.3076923077,207692.30769217716,7954166.666666798,1833333.333333334,0,49999.999999999935,11931250.000000214,238.6250000000043,50003.060119807036,2500.153005990352,45002.75410782634,2500.153005990352,136898.64782727385,50000.0,1.0,0,0
59,750000.0000000005,0.7500000000000004,1039398.794270076,9999.0,10722115.384615371,545192.3076923077,207692.30769222937,8102564.102564182,1866666.6666666672,0,49999.99999999993,12153846.153846292,243.07692307692582,50002.928856082886,2500.1464428041445,45002.63597047459,2500.1464428041445,139398.79427007798,50000.0,1.0,0,0
60,700000.0000000006,0.7000000000000006,1091898.9345299755,9999.0,10903846.153846141,545192.3076923077,207692.30769226069,8250961.538461587,1900000.0000000005,0,49999.99999999993,12376442.307692401,247.52884615384804,50002.80519799386,2500.1402598996933,45002.52467819448,2500.1402598996933,141898.93452997768,50000.0,1.0,0,0
61,650000.0000000007,0.6500000000000007,1144399.0689616457,9999.0,11085576.92307691,545192.3076923077,207692.3076922795,8399358.974359006,1933333.3333333337,0,49999.99999999991,12599038.461538529,251.9807692307706,50002.68863340257,2500.134431670129,45002.419770062304,2500.134431670129,144399.0689616478,50000.0,1.0,0,0
62,600000.0000000008,0.6000000000000009,1196899.197895913,9999.0,11267307.69230768,545192.3076923077,207692.30769229078,8547756.41025643,1966666.666666667,0,49999.999999999905,12821634.615384668,256.43269230769334,50002.57868534464,2500.128934267232,45002.32081681017,2500.128934267232,146899.19789591504,50000.0,1.0,0,0
63,550000.0000000009,0.5500000000000009,1249399.3216414158,9999.0,11449038.46153845,545192.3076923077,207692.30769229753,8696153.846153859,2000000.0,0,49999.999999999905,13044230.769230813,260.88461538461627,50002.474910060046,2500.1237455030023,45002.22741905405,2500.1237455030023,149399.32164141804,50000.0,1.0,0,0
64,500000.00000000105,0.500000000000001,1301899.4404861669,9999.0,11630769.23076922,545192.3076923077,207692.3076923016,8844551.282051291,2033333.3333333335,0,49999.9999999999,13266826.923076963,265.33653846153925,50002.37689501758,2500.1188447508794,45002.139205515814,2500.1188447508794,151899.44048616893,50000.0,1.0,0,0
65,1000000.0,1.0,804399.5546990163,1.616883898227002,11812499.99999999,545192.3076923077,207692.30769230405,8992948.717948725,2066666.6666666667,0,49999.9999999999,13489423.076923115,269.7884615384623,50002.28425696431,2500.114212848216,45002.05583126788,2500.114212848216,154399.55469901714,50000.0,1.0,0,0
66,950000.0000000001,0.9500000000000001,856899.6645310174,9999.0,11994230.76923076,545192.3076923077,207692.3076923055,9141346.15384616,2100000.0,0,49999.99999999989,13712019.23076927,274.2403846153854,50002.19664002355,2500.1098320011774,45001.976976021186,2500.1098320011774,156899.66453101832,50000.0,1.0,0,0
67,900000.0000000002,0.9000000000000002,909399.7702167103,9999.0,12175961.53846153,545192.3076923077,207692.30769230638,9289743.589743596,2133333.333333333,0,49999.9999999999,13934615.384615423,278.6923076923085,50002.113713858445,2500.1056856929226,45001.90234247261,2500.1056856929226,159399.77021671121,50000.0,1.0,0,0
68,850000.0000000002,0.8500000000000002,961899.871975306,9999.0,12357692.3076923,545192.3076923077,207692.3076923069,9438141.025641032,2166666.6666666665,0,49999.9999999999,14157211.538461575,283.1442307692315,50002.03517191318,2500.1017585956592,45001.83165472186,2500.1017585956592,161899.87197530686,50000.0,1.0,0,0
69,800000.0000000002,0.8000000000000003,1014399.970011793,9999.0,12539423.07692307,545192.3076923077,207692.30769230722,9586538.461538468,2200000.0,0,49999.9999999999,14379807.692307731,287.5961538461546,50001.96072973931,2500.0980364869656,45001.76465676537,2500.0980364869656,164399.97001179383,50000.0,1.0,0,0
70,750000.0000000003,0.7500000000000003,1066900.0645179634,9999.0,12721153.84615384,545192.3076923077,207692.3076923074,9734935.897435904,2233333.333333333,0,49999.99999999989,14602403.846153887,292.04807692307776,50001.890123411955,2500.094506170598,45001.70111107077,2500.094506170598,166900.06451796446,50000.0,1.0,0,0
71,700000.0000000005,0.7000000000000005,1119400.1556733653,9999.0,12902884.61538461,545192.3076923077,207692.30769230754,9883333.33333334,2266666.666666666,0,49999.99999999988,14825000.000000043,296.50000000000085,50001.8231080378,2500.0911554018903,45001.640797234024,2500.0911554018903,169400.15567336633,50000.0,1.0,0,0
72,650000.0000000006,0.6500000000000006,1171900.243646183,9999.0,13084615.38461538,545192.3076923077,207692.3076923076,10031730.769230776,2299999.9999999995,0,49999.999999999876,15047596.153846199,300.95192307692395,50001.759456354775,2500.087972817739,45001.5835107193,2500.087972817739,171900.24364618407,50000.0,1.0,0,0
73,600000.0000000007,0.6000000000000006,1224400.328594054,9999.0,13266346.15384615,545192.3076923077,207692.30769230763,10180128.20512821,2333333.333333333,0,49999.99999999987,15270192.307692355,305.4038461538471,50001.69895742236,2500.0849478711184,45001.52906168012,2500.0849478711184,174400.32859405517,50000.0,1.0,0,0
74,550000.0000000008,0.5500000000000008,1276900.4106648238,9999.0,13448076.92307692,545192.3076923077,207692.30769230766,10328525.641025646,2366666.666666666,0,49999.99999999986,15492788.461538509,309.8557692307702,50001.64141539974,2500.0820707699872,45001.47727385977,2500.0820707699872,176900.41066482518,50000.0,1.0,0,0
75,500000.0000000009,0.5000000000000009,1329400.4899972444,9999.0,13629807.69230769,545192.3076923077,207692.30769230766,10476923.076923082,2399999.9999999995,0,49999.99999999987,15715384.615384664,314.3076923076933,50001.58664840877,2500.0793324204387,45001.42798356789,2500.0793324204387,179400.4899972456,50000.0,1.0,0,0
76,1000000.0,1.0,831900.5667216195,1.6721622010396364,13811538.46153846,545192.3076923077,207692.30769230766,10625320.512820518,2433333.3333333326,0,49999.99999999986,15937980.76923082,318.7596153846164,50001.53448747791,2500.0767243738956,45001.38103873012,2500.0767243738956,181900.5667216195,50000.0,1.0,0,0
77,950000.0000000002,0.9500000000000002,884400.6409603977,9999.0,13993269.23076923,545192.3076923077,207692.30769230766,10773717.948717952,2466666.666666666,0,49999.999999999854,16160576.923076976,323.21153846153953,50001.48477556313,2500.0742387781565,45001.33629800681,2500.0742387781565,184400.64096039766,50000.0,1.0,0,0
78,900000.0000000005,0.9000000000000005,936900.7128287298,9999.0,14175000.0,545192.3076923077,207692.30769230766,10922115.384615388,2499999.999999999,0,49999.99999999984,16383173.076923132,327.6634615384626,50001.4373666413,2500.0718683320656,45001.293629977175,2500.0718683320656,186900.7128287297,50000.0,1.0,0,0
79,850000.0000000006,0.8500000000000005,989400.7824349734,9999.0,14356730.76923077,545192.3076923077,207692.30769230766,11070512.820512824,2533333.333333332,0,49999.99999999984,16605769.230769286,332.1153846153857,50001.39212487201,2500.069606243601,45001.25291238481,2500.069606243601,189400.78243497328,50000.0,1.0,0,0
80,800000.0000000007,0.8000000000000007,1041900.8498811646,9999.0,14538461.53846154,545192.3076923077,207692.30769230766,11218910.25641026,2566666.6666666656,0,49999.99999999985,16828365.38461544,336.5673076923088,50001.34892382311,2500.067446191156,45001.2140314408,2500.067446191156,191900.84988116447,50000.0,1.0,0,0
81,750000.0000000008,0.7500000000000008,1094400.9152634526,9999.0,14720192.30769231,545192.3076923077,207692.30769230766,11367307.692307696,2599999.999999999,0,49999.99999999984,17050961.538461596,341.0192307692319,50001.30764575604,2500.0653822878016,45001.17688118043,2500.0653822878016,194400.91526345228,50000.0,1.0,0,0
82,700000.0000000009,0.700000000000001,1146900.9786725012,9999.0,14901923.07692308,545192.3076923077,207692.30769230766,11515705.12820513,2633333.333333332,0,49999.99999999984,17273557.692307755,345.4711538461551,50001.268180966676,2500.0634090483336,45001.14136287001,2500.0634090483336,196900.9786725006,50000.0,1.0,0,0
83,650000.0000000012,0.6500000000000011,1199401.04019386,9999.0,15083653.84615385,545192.3076923077,207692.30769230766,11664102.564102566,2666666.666666665,0,49999.999999999825,17496153.84615391,349.9230769230782,50001.230427177696,2500.061521358885,45001.10738445992,2500.061521358885,199401.04019385952,50000.0,1.0,0,0
84,600000.0000000013,0.6000000000000013,1251901.0999083088,9999.0,15265384.61538462,545192.3076923077,207692.30769230766,11812500.000000002,2699999.9999999986,0,49999.99999999982,17718750.000000067,354.37500000000136,50001.194288978746,2500.0597144489375,45001.07486008087,2500.0597144489375,201901.09990830842,50000.0,1.0,0,0
85,550000.0000000015,0.5500000000000015,1304401.1578921743,9999.0,15447115.38461539,545192.3076923077,207692.30769230766,11960897.435897438,2733333.3333333316,0,49999.99999999981,17941346.153846223,358.82692307692446,50001.1596773107,2500.0579838655353,45001.04370957964,2500.0579838655353,204401.15789217397,50000.0,1.0,0,0
86,500000.0000000017,0.5000000000000017,1356901.214217624,9999.0,15628846.15384616,545192.3076923077,207692.30769230766,12109294.871794874,2766666.6666666646,0,49999.9999999998,18163942.30769238,363.27884615384755,50001.126508990914,2500.0563254495455,45001.01385809183,2500.0563254495455,206901.21421762352,50000.0,1.0,0,0
87,1000000.0,1.0,859401.2689529397,1.7274399266430338,15810576.92307693,545192.3076923077,207692.30769230766,12257692.307692308,2799999.999999998,0,49999.9999999998,18386538.461538535,367.7307692307707,50001.09470627595,2500.0547353137977,45000.985235648346,2500.0547353137977,209401.26895293733,50000.0,1.0,0,0
88,950000.0000000001,0.9500000000000001,911901.3221627626,9999.0,15992307.6923077,545192.3076923077,207692.30769230766,12406089.743589744,2833333.3333333307,0,49999.99999999981,18609134.61538469,372.1826923076938,50001.06419645908,2500.053209822954,45000.95777681317,2500.053209822954,211901.3221627603,50000.0,1.0,0,0
89,900000.0000000003,0.9000000000000004,964401.3739083377,9999.0,16174038.46153847,545192.3076923077,207692.30769230766,12554487.17948718,2866666.666666664,0,49999.9999999998,18831730.76923085,376.634615384617,50001.03491149974,2500.051745574987,45000.93142034976,2500.051745574987,214401.37390833528,50000.0,1.0,0,0
90,850000.0000000005,0.8500000000000004,1016901.4242477217,9999.0,16355769.23076924,545192.3076923077,207692.30769230766,12702884.615384616,2899999.999999997,0,49999.99999999978,19054326.923077006,381.0865384615401,50001.006787682265,2500.050339384113,45000.90610891404,2500.050339384113,216901.4242477194,50000.0,1.0,0,0
