epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach,repetition_run,iteration_time
11,633451.9230769232,0.6334519230769232,524068.3099561692,9999.0,999519.2307692314,272596.1538461539,250937.10164423077,109437.89835576928,366548.0769230769,0,50000.0,109437.89835576928,2.188757967115386,46275.68070094005,2313.784035047003,41648.11263084605,2313.784035047003,13068.309956169334,1000.0,1.0,0,0,0,10
12,583451.9230769232,0.5834519230769233,527435.8355945962,9999.0,1090384.6153846162,272596.1538461539,260268.5370375,140971.84757788468,416548.0769230769,0,50000.0,140971.84757788468,2.8194369515576936,47350.51276853787,2367.5256384268937,42615.46149168409,2367.5256384268937,15435.835594596228,1000.0,1.0,0,0,0,11
13,533451.9230769232,0.5334519230769232,530841.2750762206,9999.0,1181250.000000001,272596.1538461539,267721.85347875004,174383.91575201927,466548.0769230769,0,50000.0,174383.91575201927,3.487678315040385,48108.78963248663,2405.4394816243316,43297.91066923797,2405.4394816243316,17841.27507622056,1000.0,1.0,0,0,0,12
14,1000000.0,1.0,17725.49875048909,0.034544832897978855,1272115.3846153857,272596.1538461539,273678.59082799044,209292.5630181635,516548.07692307694,0,50000.00000000001,209292.5630181635,4.18585126036327,48646.01194690546,2432.3005973452737,43781.41075221491,2432.3005973452737,20273.575673565836,1000.0,1.0,0,0,0,13
15,950000.0,0.95,21176.885354446935,9999.0,1362980.7692307704,272596.1538461539,278441.02283208753,245395.515629451,566548.076923077,0,49999.99999999999,245395.51562945102,4.907910312589021,49027.73207915691,2451.386603957845,44124.95887124121,2451.386603957845,22724.962277523682,1000.0,1.0,0,0,0,14
16,900000.0,0.9,24641.853457671736,9999.0,1453846.1538461552,272596.1538461539,282249.48950303457,282452.4335738886,616548.076923077,0,50000.0,282452.4335738886,5.649048671477773,49299.36206449607,2464.9681032248036,44369.42585804645,2464.9681032248036,25189.930380748483,1000.0,1.0,0,0,0,15
17,850000.0,0.85,28116.485560551948,9999.0,1544711.53846154,272596.1538461539,285295.5233746902,320271.78431761754,666548.076923077,0,50000.000000000015,320271.78431761754,6.405435686352351,49492.64205760417,2474.6321028802085,44543.377851843754,2474.6321028802085,27664.562483628695,1000.0,1.0,0,0,0,16
18,800000.0,0.8,31597.982575812413,9999.0,1635576.9230769246,272596.1538461539,287731.98073967645,358700.711568016,716548.076923077,0,50000.0,358700.711568016,7.17401423136032,49629.94030520931,2481.4970152604656,44666.94627468837,2481.4970152604656,30146.05949888916,1000.0,1.0,0,0,0,17
19,750000.0,0.75,35084.339450100706,9999.0,1726442.3076923094,272596.1538461539,289680.9617655389,397617.1151575382,766548.076923077,0,50000.0,397617.11515753815,7.952342303150763,49727.1374857659,2486.3568742882953,44754.42373718931,2486.3568742882953,32632.416373177457,1000.0,1.0,0,0,0,18
20,700000.0,0.7,38574.11846875785,9999.0,1817307.6923076941,272596.1538461539,291240.054153174,436923.40738528775,816548.0769230769,0,50000.00000000001,436923.4073852877,8.738468147705754,49795.58037314291,2489.7790186571456,44816.02233582862,2489.7790186571456,35122.195391834604,1000.0,1.0,0,0,0,19
