epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach,repetition_run,iteration_time
11,600000.0,0.6,525779.4996771545,9999.0,999519.2307692314,272596.1538461539,102101.93723076924,358154.47302564105,266666.6666666666,0,49999.999999999985,537231.7095384619,10.744634190769238,47352.030644832856,2367.601532241643,42616.82758034957,2367.601532241643,14779.499677154417,1000.0,1.0,0,0,0,10
12,550000.0,0.55,529183.3261761249,9999.0,1090384.6153846162,272596.1538461539,102799.62387692308,414988.8376615385,299999.99999999994,0,49999.99999999998,622483.256492308,12.44966512984616,48076.52997940789,2403.8264989703944,43268.87698146711,2403.8264989703944,17183.326176124814,1000.0,1.0,0,0,0,11
13,500000.0,0.5,532612.1654045591,9999.0,1181250.000000001,272596.1538461539,103218.23586461537,472102.27695589745,333333.33333333326,0,49999.999999999985,708153.4154338464,14.163068308676928,48576.78456868548,2428.839228434274,43719.10611181693,2428.839228434274,19612.165404559088,1000.0,1.0,0,0,0,12
14,986058.4305224477,0.9860584305224477,0.0,0.0,1272115.3846153857,272596.1538461539,103469.40305723077,529383.1610453334,366666.66666666657,0,49999.99999999999,794074.7415680003,15.881494831360007,48925.302357772416,2446.265117888621,44032.77212199516,2446.265117888621,22058.43052244771,1000.0,1.0,0,0,0,13
15,936058.4305224478,0.9360584305224477,3458.52367464312,9999.0,1362980.7692307704,272596.1538461539,103620.1033728,586764.5120118154,399999.9999999999,0,49999.99999999999,880146.7680177233,17.60293536035447,49170.473492862395,2458.52367464312,44253.42614357616,2458.52367464312,24516.954197090832,1000.0,1.0,0,0,0,14
16,886058.4305224478,0.8860584305224478,6925.761528018526,9999.0,1453846.1538461552,272596.1538461539,103710.52356214153,644206.1431045252,433333.3333333332,0,49999.99999999999,966309.2146567879,19.326184293135757,49344.75706750811,2467.237853375406,44410.2813607573,2467.237853375406,26984.192050466238,1000.0,1.0,0,0,0,15
17,836058.4305224478,0.8360584305224478,10399.264398193245,9999.0,1544711.53846154,272596.1538461539,103764.77567574645,701683.9422729716,466666.6666666665,0,50000.0,1052525.9134094573,21.050518268189148,49470.05740349438,2473.502870174719,44523.051663144935,2473.502870174719,29457.69492064096,1000.0,1.0,0,0,0,16
18,786058.4305224478,0.7860584305224478,13877.327149616085,9999.0,1635576.9230769246,272596.1538461539,103797.32694390941,759183.4422868598,499999.9999999999,0,50000.0,1138775.16343029,22.775503268605803,49561.255028456835,2478.0627514228418,44605.12952561115,2478.0627514228418,31935.757672063803,1000.0,1.0,0,0,0,17
19,736058.4305224478,0.7360584305224478,17358.753679990925,9999.0,1726442.3076923094,272596.1538461539,103816.85770480719,816695.9628080133,533333.3333333331,0,49999.99999999998,1225043.9442120204,24.500878884240407,49628.53060749681,2481.4265303748407,44665.67754674713,2481.4265303748407,34417.18420243864,1000.0,1.0,0,0,0,18
20,686058.4305224479,0.686058430522448,20842.69868050226,9999.0,1817307.6923076941,272596.1538461539,103828.57616134586,874216.295633526,566666.6666666665,0,49999.99999999999,1311324.443450289,26.22648886900578,49678.900010226746,2483.945000511337,44711.010009204074,2483.945000511337,36901.129202949975,1000.0,1.0,0,0,0,19
