iteration_time,epoch_mean,epoch_std,epoch_min,epoch_max,audience_reserve_mean,audience_reserve_std,audience_reserve_min,audience_reserve_max,reserve_ratio_mean,reserve_ratio_std,reserve_ratio_min,reserve_ratio_max,treasury_mean,treasury_std,treasury_min,treasury_max,treasury_runway_estimate_mean,treasury_runway_estimate_std,treasury_runway_estimate_min,treasury_runway_estimate_max,total_claims_issued_mean,total_claims_issued_std,total_claims_issued_min,total_claims_issued_max,total_claims_vesting_mean,total_claims_vesting_std,total_claims_vesting_min,total_claims_vesting_max,total_claims_available_mean,total_claims_available_std,total_claims_available_min,total_claims_available_max,total_claims_queued_mean,total_claims_queued_std,total_claims_queued_min,total_claims_queued_max,total_claims_settled_mean,total_claims_settled_std,total_claims_settled_min,total_claims_settled_max,settlement_requested_epoch_mean,settlement_requested_epoch_std,settlement_requested_epoch_min,settlement_requested_epoch_max,settlement_executed_epoch_mean,settlement_executed_epoch_std,settlement_executed_epoch_min,settlement_executed_epoch_max,settlement_queue_mean,settlement_queue_std,settlement_queue_min,settlement_queue_max,settlement_pressure_ratio_mean,settlement_pressure_ratio_std,settlement_pressure_ratio_min,settlement_pressure_ratio_max,utility_spend_epoch_mean,utility_spend_epoch_std,utility_spend_epoch_min,utility_spend_epoch_max,treasury_fees_epoch_mean,treasury_fees_epoch_std,treasury_fees_epoch_min,treasury_fees_epoch_max,provider_payments_epoch_mean,provider_payments_epoch_std,provider_payments_epoch_min,provider_payments_epoch_max,tokens_burned_epoch_mean,tokens_burned_epoch_std,tokens_burned_epoch_min,tokens_burned_epoch_max,cumulative_tokens_burned_mean,cumulative_tokens_burned_std,cumulative_tokens_burned_min,cumulative_tokens_burned_max,ecosystem_inflow_epoch_mean,ecosystem_inflow_epoch_std,ecosystem_inflow_epoch_min,ecosystem_inflow_epoch_max,throttle_multiplier_mean,throttle_multiplier_std,throttle_multiplier_min,throttle_multiplier_max,throttle_active_mean,throttle_active_std,throttle_active_min,throttle_active_max,reserve_floor_breach_mean,reserve_floor_breach_std,reserve_floor_breach_min,reserve_floor_breach_max,run_id,scenario_id,config_hash,seed
20,20.0,,20,20,4998283.177919989,,4998283.177919989,4998283.177919989,0.9996566355839979,,0.9996566355839979,0.9996566355839979,3500417.3970992905,,3500417.3970992905,3500417.3970992905,9999.0,,9999.0,9999.0,17163.461538461546,,17163.461538461546,17163.461538461546,2574.519230769231,,2574.519230769231,2574.519230769231,8866.202040988774,,8866.202040988774,8866.202040988774,0.0,,0.0,0.0,5722.740266703535,,5722.740266703535,5722.740266703535,0.0,,0,0,162.76156618722334,,162.76156618722334,162.76156618722334,0.0,,0.0,0.0,0.0,,0.0,0.0,161.4604748219142,,161.4604748219142,161.4604748219142,40.36511870547856,,40.36511870547856,40.36511870547856,113.02233237533994,,113.02233237533994,113.02233237533994,8.073023741095712,,8.073023741095712,8.073023741095712,83.47941985838476,,83.47941985838476,83.47941985838476,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
21,21.0,,21,21,4998115.275682633,,4998115.275682633,4998115.275682633,0.9996230551365266,,0.9996230551365266,0.9996230551365266,3550459.0755648823,,3550459.0755648823,3550459.0755648823,9999.0,,9999.0,9999.0,18021.634615384624,,18021.634615384624,18021.634615384624,2574.519230769231,,2574.519230769231,2574.519230769231,9164.70099338904,,9164.70099338904,9164.70099338904,0.0,,0.0,0.0,6282.414391226345,,6282.414391226345,6282.414391226345,0.0,,0,0,167.90223735684287,,167.90223735684287,167.90223735684287,-1.4210854715202004e-14,,-1.4210854715202004e-14,-1.4210854715202004e-14,-2.842170943040401e-19,,-2.842170943040401e-19,-2.842170943040401e-19,166.71386236680394,,166.71386236680394,166.71386236680394,41.678465591700984,,41.678465591700984,41.678465591700984,116.69970365676276,,116.69970365676276,116.69970365676276,8.335693118340199,,8.335693118340199,8.335693118340199,91.81511297672496,,91.81511297672496,91.81511297672496,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
22,22.0,,22,22,4997942.531788432,,4997942.531788432,4997942.531788432,0.9995885063576864,,0.9995885063576864,0.9995885063576864,3600501.989872446,,3600501.989872446,3600501.989872446,9999.0,,9999.0,9999.0,18879.807692307702,,18879.807692307702,18879.807692307702,2574.519230769231,,2574.519230769231,2574.519230769231,9447.061089642688,,9447.061089642688,9447.061089642688,0.0,,0.0,0.0,6858.227371895776,,6858.227371895776,6858.227371895776,0.0,,0,0,172.74389420082926,,172.74389420082926,172.74389420082926,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,171.65723025508433,,171.65723025508433,171.65723025508433,42.91430756377108,,42.91430756377108,42.91430756377108,120.16006117855903,,120.16006117855903,120.16006117855903,8.582861512754217,,8.582861512754217,8.582861512754217,100.39797448947918,,100.39797448947918,100.39797448947918,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
23,23.0,,23,23,4997765.225898106,,4997765.225898106,4997765.225898106,0.9995530451796212,,0.9995530451796212,0.9995530451796212,3650546.0676366687,,3650546.0676366687,3650546.0676366687,9999.0,,9999.0,9999.0,19737.98076923078,,19737.98076923078,19737.98076923078,2574.519230769231,,2574.519230769231,2574.519230769231,9714.214532141179,,9714.214532141179,9714.214532141179,0.0,,0.0,0.0,7449.247006320359,,7449.247006320359,7449.247006320359,0.0,,0,0,177.30589032737515,,177.30589032737515,177.30589032737515,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,176.31105689001987,,176.31105689001987,176.31105689001987,44.07776422250497,,44.07776422250497,44.07776422250497,123.4177398230139,,123.4177398230139,123.4177398230139,8.815552844500994,,8.815552844500994,8.815552844500994,109.21352733398017,,109.21352733398017,109.21352733398017,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
24,24.0,,24,24,4997583.619757453,,4997583.619757453,4997583.619757453,0.9995167239514906,,0.9995167239514906,0.9995167239514906,3700591.241206307,,3700591.241206307,3700591.241206307,9999.0,,9999.0,9999.0,20596.15384615386,,20596.15384615386,20596.15384615386,2574.519230769231,,2574.519230769231,2574.519230769231,9967.03380688828,,9967.03380688828,9967.03380688828,0.0,,0.0,0.0,8054.600808496337,,8054.600808496337,8054.600808496337,0.0,,0,0,181.60614065279316,,181.60614065279316,181.60614065279316,0.0,,0.0,0.0,0.0,,0.0,0.0,180.694278553703,,180.694278553703,180.694278553703,45.173569638425754,,45.173569638425754,45.173569638425754,126.48599498759211,,126.48599498759211,126.48599498759211,9.03471392768515,,9.03471392768515,9.03471392768515,118.24824126166533,,118.24824126166533,118.24824126166533,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
25,25.0,,25,25,4997397.958512407,,4997397.958512407,4997397.958512407,0.9994795917024814,,0.9994795917024814,0.9994795917024814,3750637.4473104617,,3750637.4473104617,3750637.4473104617,9999.0,,9999.0,9999.0,21454.326923076937,,21454.326923076937,21454.326923076937,2574.519230769231,,2574.519230769231,2574.519230769231,10206.336066992691,,10206.336066992691,10206.336066992691,0.0,,0.0,0.0,8673.471625314998,,8673.471625314998,8673.471625314998,0.0,,0,0,185.66124504559872,,185.66124504559872,185.66124504559872,0.0,,0.0,0.0,0.0,,0.0,0.0,184.82441661817677,,184.82441661817677,184.82441661817677,46.20610415454419,,46.20610415454419,46.20610415454419,129.37709163272376,,129.37709163272376,129.37709163272376,9.24122083090884,,9.24122083090884,9.24122083090884,127.48946209257416,,127.48946209257416,127.48946209257416,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
26,26.0,,26,26,4997208.471912481,,4997208.471912481,4997208.471912481,0.9994416943824962,,0.9994416943824962,0.9994416943824962,3800684.6267342335,,3800684.6267342335,3800684.6267342335,9999.0,,9999.0,9999.0,22312.500000000015,,22312.500000000015,22312.500000000015,2574.519230769231,,2574.519230769231,2574.519230769231,10432.887144161805,,10432.887144161805,10432.887144161805,0.0,,0.0,0.0,9305.093625068961,,9305.093625068961,9305.093625068961,0.0,,0,0,189.4865999261887,,189.4865999261887,189.4865999261887,0.0,,0.0,0.0,0.0,,0.0,0.0,188.71769508625994,,188.71769508625994,188.71769508625994,47.179423771564984,,47.179423771564984,47.179423771564984,132.10238656038194,,132.10238656038194,132.10238656038194,9.435884754312998,,9.435884754312998,9.435884754312998,136.92534684688715,,136.92534684688715,136.92534684688715,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
27,27.0,,27,27,4997015.3754133675,,4997015.3754133675,4997015.3754133675,0.9994030750826735,,0.9994030750826735,0.9994030750826735,3850732.72402138,,3850732.72402138,3850732.72402138,9999.0,,9999.0,9999.0,23170.673076923093,,23170.673076923093,23170.673076923093,2574.519230769231,,2574.519230769231,2574.519230769231,10647.405224037402,,10647.405224037402,10647.405224037402,0.0,,0.0,0.0,9948.74862211644,,9948.74862211644,9948.74862211644,0.0,,0,0,193.09649911424373,,193.09649911424373,193.09649911424373,0.0,,0.0,0.0,0.0,,0.0,0.0,192.38914858338973,,192.38914858338973,192.38914858338973,48.09728714584743,,48.09728714584743,48.09728714584743,134.67240400837284,,134.67240400837284,134.67240400837284,9.619457429169486,,9.619457429169486,9.619457429169486,146.54480427605665,,146.54480427605665,146.54480427605665,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
28,28.0,,28,28,4996818.871188301,,4996818.871188301,4996818.871188301,0.9993637742376601,,0.9993637742376601,0.9993637742376601,3900781.687201678,,3900781.687201678,3900781.687201678,9999.0,,9999.0,9999.0,24028.84615384617,,24028.84615384617,24028.84615384617,2574.519230769231,,2574.519230769231,2574.519230769231,10850.564217404375,,10850.564217404375,10850.564217404375,0.0,,0.0,0.0,10603.762705672547,,10603.762705672547,10603.762705672547,0.0,,0,0,196.5042250668316,,196.5042250668316,196.5042250668316,0.0,,0.0,0.0,0.0,,0.0,0.0,195.8527211903479,,195.8527211903479,195.8527211903479,48.96318029758697,,48.96318029758697,48.96318029758697,137.0969048332435,,137.0969048332435,137.0969048332435,9.792636059517395,,9.792636059517395,9.792636059517395,156.33744033557406,,156.33744033557406,156.33744033557406,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
29,29.0,,29,29,4996619.149056781,,4996619.149056781,4996619.149056781,0.9993238298113563,,0.9993238298113563,0.9993238298113563,3950831.4675408415,,3950831.4675408415,3950831.4675408415,9999.0,,9999.0,9999.0,24887.01923076925,,24887.01923076925,24887.01923076925,2574.519230769231,,2574.519230769231,2574.519230769231,11042.99685592984,,11042.99685592984,11042.99685592984,0.0,,0.0,0.0,11269.50314407016,,11269.50314407016,11269.50314407016,0.0,,0,0,199.72213151928398,,199.72213151928398,199.72213151928398,0.0,,0.0,0.0,0.0,,0.0,0.0,199.1213566565119,,199.1213566565119,199.1213566565119,49.780339164127966,,49.780339164127966,49.780339164127966,139.3849496595583,,139.3849496595583,139.3849496595583,9.956067832825592,,9.956067832825592,9.956067832825592,166.29350816839965,,166.29350816839965,166.29350816839965,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
30,30.0,,30,30,4996416.387338355,,4996416.387338355,4996416.387338355,0.999283277467671,,0.999283277467671,0.999283277467671,4000882.019310993,,4000882.019310993,4000882.019310993,9999.0,,9999.0,9999.0,25745.192307692327,,25745.192307692327,25745.192307692327,2574.519230769231,,2574.519230769231,2574.519230769231,11225.297538099858,,11225.297538099858,11225.297538099858,0.0,,0.0,0.0,11945.375538823217,,11945.375538823217,11945.375538823217,0.0,,0,0,202.7617184259173,,202.7617184259173,202.7617184259173,2.842170943040401e-14,,2.842170943040401e-14,2.842170943040401e-14,5.684341886080802e-19,,5.684341886080802e-19,5.684341886080802e-19,202.20708060614663,,202.20708060614663,202.20708060614663,50.551770151536644,,50.551770151536644,50.551770151536644,141.54495642430263,,141.54495642430263,141.54495642430263,10.11035403030733,,10.11035403030733,10.11035403030733,176.40386219870697,,176.40386219870697,176.40386219870697,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
31,31.0,,31,31,4996210.75363836,,4996210.75363836,4996210.75363836,0.999242150727672,,0.999242150727672,0.999242150727672,4050933.299579837,,4050933.299579837,4050933.299579837,9999.0,,9999.0,9999.0,26603.365384615405,,26603.365384615405,26603.365384615405,2574.519230769231,,2574.519230769231,2574.519230769231,11398.02494836779,,11398.02494836779,11398.02494836779,0.0,,0.0,0.0,12630.82120547836,,12630.82120547836,12630.82120547836,0.0,,0,0,205.63369999654248,,205.63369999654248,205.63369999654248,0.0,,0.0,0.0,0.0,,0.0,0.0,205.1210753738377,,205.1210753738377,205.1210753738377,51.280268843459424,,51.280268843459424,51.280268843459424,143.5847527616864,,143.5847527616864,143.5847527616864,10.256053768691885,,10.256053768691885,10.256053768691885,186.65991596739886,,186.65991596739886,186.65991596739886,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
32,32.0,,32,32,4996002.405571825,,4996002.405571825,4996002.405571825,0.999200481114365,,0.999200481114365,0.999200481114365,4100985.2680168613,,4100985.2680168613,4100985.2680168613,9999.0,,9999.0,9999.0,27461.538461538483,,27461.538461538483,27461.538461538483,2574.519230769231,,2574.519230769231,2574.519230769231,11561.704470171875,,11561.704470171875,11561.704470171875,0.0,,0.0,0.0,13325.314760597352,,13325.314760597352,13325.314760597352,0.0,,0,0,208.3480665356977,,208.3480665356977,208.3480665356977,0.0,,0.0,0.0,0.0,,0.0,0.0,207.87374809785584,,207.87374809785584,207.87374809785584,51.96843702446395,,51.96843702446395,51.96843702446395,145.51162366849908,,145.51162366849908,145.51162366849908,10.393687404892793,,10.393687404892793,10.393687404892793,197.05360337229166,,197.05360337229166,197.05360337229166,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
33,33.0,,33,33,4995791.4914311115,,4995791.4914311115,4995791.4914311115,0.9991582982862223,,0.9991582982862223,0.9991582982862223,4151037.88671503,,4151037.88671503,4151037.88671503,9999.0,,9999.0,9999.0,28319.71153846156,,28319.71153846156,28319.71153846156,2574.519230769231,,2574.519230769231,2574.519230769231,11716.830411384552,,11716.830411384552,11716.830411384552,0.0,,0.0,0.0,14028.361896307752,,14028.361896307752,14028.361896307752,0.0,,0,0,210.91414071312008,,210.91414071312008,210.91414071312008,0.0,,0.0,0.0,0.0,,0.0,0.0,210.47479267429162,,210.47479267429162,210.47479267429162,52.618698168572905,,52.618698168572905,52.618698168572905,147.33235487200415,,147.33235487200415,147.33235487200415,10.52373963371458,,10.52373963371458,10.52373963371458,207.57734300600626,,207.57734300600626,207.57734300600626,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
34,34.0,,34,34,4995578.150802287,,4995578.150802287,4995578.150802287,0.9991156301604575,,0.9991156301604575,0.9991156301604575,4201091.120026565,,4201091.120026565,4201091.120026565,9999.0,,9999.0,9999.0,29177.88461538464,,29177.88461538464,29177.88461538464,2574.519230769231,,2574.519230769231,2574.519230769231,11863.868058891587,,11863.868058891587,11863.868058891587,0.0,,0.0,0.0,14739.497325723794,,14739.497325723794,14739.497325723794,0.0,,0,0,213.340628824813,,213.340628824813,213.340628824813,0.0,,0.0,0.0,0.0,,0.0,0.0,212.93324613836202,,212.93324613836202,212.93324613836202,53.233311534590506,,53.233311534590506,53.233311534590506,149.05327229685344,,149.05327229685344,149.05327229685344,10.646662306918103,,10.646662306918103,10.646662306918103,218.22400531292436,,218.22400531292436,218.22400531292436,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
35,35.0,,35,35,4995362.515134743,,4995362.515134743,4995362.515134743,0.9990725030269487,,0.9990725030269487,0.9990725030269487,4251144.934411565,,4251144.934411565,4251144.934411565,9999.0,,9999.0,9999.0,30036.057692307717,,30036.057692307717,30036.057692307717,2574.519230769231,,2574.519230769231,2574.519230769231,12003.255577337923,,12003.255577337923,12003.255577337923,0.0,,0.0,0.0,15458.282884200533,,15458.282884200533,15458.282884200533,0.0,,0,0,215.63566754302204,,215.63566754302204,215.63566754302204,0.0,,0.0,0.0,0.0,,0.0,0.0,215.25753999771268,,215.25753999771268,215.25753999771268,53.81438499942817,,53.81438499942817,53.81438499942817,150.68027799839888,,150.68027799839888,150.68027799839888,10.762876999885634,,10.762876999885634,10.762876999885634,228.98688231281,,228.98688231281,228.98688231281,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
36,36.0,,36,36,4995144.708268143,,4995144.708268143,4995144.708268143,0.9990289416536287,,0.9990289416536287,0.9990289416536287,4301199.298298315,,4301199.298298315,4301199.298298315,9999.0,,9999.0,9999.0,30894.230769230795,,30894.230769230795,30894.230769230795,2574.519230769231,,2574.519230769231,2574.519230769231,12135.40576559602,,12135.40576559602,12135.40576559602,0.0,,0.0,0.0,16184.305772865511,,16184.305772865511,16184.305772865511,0.0,,0,0,217.80686659949367,,217.80686659949367,217.80686659949367,0.0,,0.0,0.0,0.0,,0.0,0.0,217.45554699928758,,217.45554699928758,217.45554699928758,54.363886749821894,,54.363886749821894,54.363886749821894,152.2188828995013,,152.2188828995013,152.2188828995013,10.872777349964379,,10.872777349964379,10.872777349964379,239.85965966277436,,239.85965966277436,239.85965966277436,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
37,37.0,,37,37,4994924.846920345,,4994924.846920345,4994924.846920345,0.998984969384069,,0.998984969384069,0.998984969384069,4351254.181954258,,4351254.181954258,4351254.181954258,9999.0,,9999.0,9999.0,31752.403846153873,,31752.403846153873,31752.403846153873,2574.519230769231,,2574.519230769231,2574.519230769231,12260.70768319014,,12260.70768319014,12260.70768319014,0.0,,0.0,0.0,16917.17693219447,,16917.17693219447,16917.17693219447,0.0,,0,0,219.8613477986875,,219.8613477986875,219.8613477986875,0.0,,0.0,0.0,0.0,,0.0,0.0,219.53462376858303,,219.53462376858303,219.53462376858303,54.88365594214575,,54.88365594214575,54.88365594214575,153.67423663800813,,153.67423663800813,153.67423663800813,10.976731188429152,,10.976731188429152,10.976731188429152,250.83639085120353,,250.83639085120353,250.83639085120353,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
38,38.0,,38,38,4994703.04113963,,4994703.04113963,4994703.04113963,0.998940608227926,,0.998940608227926,0.998940608227926,4401309.557366688,,4401309.557366688,4401309.557366688,9999.0,,9999.0,9999.0,32610.57692307695,,32610.57692307695,32610.57692307695,2574.519230769231,,2574.519230769231,2574.519230769231,12379.528157728602,,12379.528157728602,12379.528157728602,0.0,,0.0,0.0,17656.529534579084,,17656.529534579084,17656.529534579084,0.0,,0,0,221.8057807153843,,221.8057807153843,221.8057807153843,0.0,,0.0,0.0,0.0,,0.0,0.0,221.5016497191633,,221.5016497191633,221.5016497191633,55.37541242979083,,55.37541242979083,55.37541242979083,155.05115480341433,,155.05115480341433,155.05115480341433,11.075082485958166,,11.075082485958166,11.075082485958166,261.9114733371617,,261.9114733371617,261.9114733371617,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
39,39.0,,39,39,4994479.394724237,,4994479.394724237,4994479.394724237,0.9988958789448473,,0.9988958789448473,0.9988958789448473,4451365.398132335,,4451365.398132335,4451365.398132335,9999.0,,9999.0,9999.0,33468.75000000003,,33468.75000000003,33468.75000000003,2574.519230769231,,2574.519230769231,2574.519230769231,12492.213183339301,,12492.213183339301,12492.213183339301,0.0,,0.0,0.0,18402.017585891463,,18402.017585891463,18402.017585891463,0.0,,0,0,223.6464153937134,,223.6464153937134,223.6464153937134,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,223.3630625919255,,223.3630625919255,223.3630625919255,55.84076564798138,,55.84076564798138,55.84076564798138,156.35414381434788,,156.35414381434788,156.35414381434788,11.168153129596277,,11.168153129596277,11.168153129596277,273.07962646675793,,273.07962646675793,273.07962646675793,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
40,40.0,,40,40,4994254.005611906,,4994254.005611906,4994254.005611906,0.9988508011223811,,0.9988508011223811,0.9988508011223811,4501421.679355073,,4501421.679355073,4501421.679355073,9999.0,,9999.0,9999.0,34326.92307692311,,34326.92307692311,34326.92307692311,2574.519230769231,,2574.519230769231,2574.519230769231,12599.089219157597,,12599.089219157597,12599.089219157597,0.0,,0.0,0.0,19153.314626996245,,19153.314626996245,19153.314626996245,0.0,,0,0,225.3891123314346,,225.3891123314346,225.3891123314346,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,225.12489094812148,,225.12489094812148,225.12489094812148,56.28122273703036,,56.28122273703036,56.28122273703036,157.58742366368503,,157.58742366368503,157.58742366368503,11.256244547406071,,11.256244547406071,11.256244547406071,284.335871014164,,284.335871014164,284.335871014164,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
41,41.0,,41,41,4994026.966241902,,4994026.966241902,4994026.966241902,0.9988053932483804,,0.9988053932483804,0.9988053932483804,4551478.37755105,,4551478.37755105,4551478.37755105,9999.0,,9999.0,9999.0,35185.096153846185,,35185.096153846185,35185.096153846185,2574.519230769231,,2574.519230769231,2574.519230769231,12700.464396067848,,12700.464396067848,12700.464396067848,0.0,,0.0,0.0,19910.11252700907,,19910.11252700907,19910.11252700907,0.0,,0,0,227.03937000384744,,227.03937000384744,227.03937000384744,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,226.79278390768457,,226.79278390768457,226.79278390768457,56.69819597692114,,56.69819597692114,56.69819597692114,158.7549487353792,,158.7549487353792,158.7549487353792,11.33963919538423,,11.33963919538423,11.33963919538423,295.67551020954824,,295.67551020954824,295.67551020954824,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
42,42.0,,42,42,4993798.363891746,,4993798.363891746,4993798.363891746,0.9987596727783492,,0.9987596727783492,0.9987596727783492,4601535.4705606485,,4601535.4705606485,4601535.4705606485,9999.0,,9999.0,9999.0,36043.26923076926,,36043.26923076926,36043.26923076926,2574.519230769231,,2574.519230769231,2574.519230769231,12796.629639139193,,12796.629639139193,12796.629639139193,0.0,,0.0,0.0,20672.1203608608,,20672.1203608608,20672.1203608608,0.0,,0,0,228.6023501555195,,228.6023501555195,228.6023501555195,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,228.3720383949355,,228.3720383949355,228.3720383949355,57.09300959873388,,57.09300959873388,57.09300959873388,159.86042687645488,,159.86042687645488,159.86042687645488,11.418601919746777,,11.418601919746777,11.418601919746777,307.094112129295,,307.094112129295,307.094112129295,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
43,43.0,,43,43,4993568.280990681,,4993568.280990681,4993568.280990681,0.9987136561981361,,0.9987136561981361,0.9987136561981361,4651592.93746668,,4651592.93746668,4651592.93746668,9999.0,,9999.0,9999.0,36901.44230769234,,36901.44230769234,36901.44230769234,2574.519230769231,,2574.519230769231,2574.519230769231,12887.859712513136,,12887.859712513136,12887.859712513136,0.0,,0.0,0.0,21439.063364409936,,21439.063364409936,21439.063364409936,0.0,,0,0,230.08290106474075,,230.08290106474075,230.08290106474075,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,229.8676241271101,,229.8676241271101,229.8676241271101,57.466906031777526,,57.466906031777526,57.466906031777526,160.90733688897706,,160.90733688897706,160.90733688897706,11.493381206355506,,11.493381206355506,11.493381206355506,318.58749333565055,,318.58749333565055,318.58749333565055,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
