iteration_time,epoch_mean,epoch_std,epoch_min,epoch_max,audience_reserve_mean,audience_reserve_std,audience_reserve_min,audience_reserve_max,reserve_ratio_mean,reserve_ratio_std,reserve_ratio_min,reserve_ratio_max,treasury_mean,treasury_std,treasury_min,treasury_max,treasury_runway_estimate_mean,treasury_runway_estimate_std,treasury_runway_estimate_min,treasury_runway_estimate_max,total_claims_issued_mean,total_claims_issued_std,total_claims_issued_min,total_claims_issued_max,total_claims_vesting_mean,total_claims_vesting_std,total_claims_vesting_min,total_claims_vesting_max,total_claims_available_mean,total_claims_available_std,total_claims_available_min,total_claims_available_max,total_claims_queued_mean,total_claims_queued_std,total_claims_queued_min,total_claims_queued_max,total_claims_settled_mean,total_claims_settled_std,total_claims_settled_min,total_claims_settled_max,settlement_requested_epoch_mean,settlement_requested_epoch_std,settlement_requested_epoch_min,settlement_requested_epoch_max,settlement_executed_epoch_mean,settlement_executed_epoch_std,settlement_executed_epoch_min,settlement_executed_epoch_max,settlement_queue_mean,settlement_queue_std,settlement_queue_min,settlement_queue_max,settlement_pressure_ratio_mean,settlement_pressure_ratio_std,settlement_pressure_ratio_min,settlement_pressure_ratio_max,utility_spend_epoch_mean,utility_spend_epoch_std,utility_spend_epoch_min,utility_spend_epoch_max,treasury_fees_epoch_mean,treasury_fees_epoch_std,treasury_fees_epoch_min,treasury_fees_epoch_max,provider_payments_epoch_mean,provider_payments_epoch_std,provider_payments_epoch_min,provider_payments_epoch_max,tokens_burned_epoch_mean,tokens_burned_epoch_std,tokens_burned_epoch_min,tokens_burned_epoch_max,cumulative_tokens_burned_mean,cumulative_tokens_burned_std,cumulative_tokens_burned_min,cumulative_tokens_burned_max,ecosystem_inflow_epoch_mean,ecosystem_inflow_epoch_std,ecosystem_inflow_epoch_min,ecosystem_inflow_epoch_max,throttle_multiplier_mean,throttle_multiplier_std,throttle_multiplier_min,throttle_multiplier_max,throttle_active_mean,throttle_active_std,throttle_active_min,throttle_active_max,reserve_floor_breach_mean,reserve_floor_breach_std,reserve_floor_breach_min,reserve_floor_breach_max,run_id,scenario_id,config_hash,seed
20,20.0,,20,20,4997642.441726464,,4997642.441726464,4997642.441726464,0.9995284883452927,,0.9995284883452927,0.9995284883452927,3000448.03890006,,3000448.03890006,3000448.03890006,9999.0,,9999.0,9999.0,36346.153846153815,,36346.153846153815,36346.153846153815,5451.923076923078,,5451.923076923078,5451.923076923078,8376.959770784566,,8376.959770784566,8376.959770784566,0.0,,0.0,0.0,22517.27099844621,,22517.27099844621,22517.27099844621,0.0,,0,0,181.00154588810602,,181.00154588810602,181.00154588810602,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,179.69362085278718,,179.69362085278718,179.69362085278718,35.938724170557435,,35.938724170557435,35.938724170557435,134.7702156395904,,134.7702156395904,134.7702156395904,8.984681042639359,,8.984681042639359,8.984681042639359,112.00972501483746,,112.00972501483746,112.00972501483746,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
21,21.0,,21,21,4997460.032570521,,4997460.032570521,4997460.032570521,0.9994920065141043,,0.9994920065141043,0.9994920065141043,3025484.2948151072,,3025484.2948151072,3025484.2948151072,9999.0,,9999.0,9999.0,38163.46153846151,,38163.46153846151,38163.46153846151,5451.923076923078,,5451.923076923078,5451.923076923078,8452.059669952389,,8452.059669952389,8452.059669952389,0.0,,0.0,0.0,24259.47879158608,,24259.47879158608,24259.47879158608,0.0,,0,0,182.40915594174464,,182.40915594174464,182.40915594174464,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,181.27957523476246,,181.27957523476246,181.27957523476246,36.255915046952495,,36.255915046952495,36.255915046952495,135.95968142607182,,135.95968142607182,135.95968142607182,9.063978761738124,,9.063978761738124,9.063978761738124,121.07370377657557,,121.07370377657557,121.07370377657557,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
22,22.0,,22,22,4997276.431939909,,4997276.431939909,4997276.431939909,0.9994552863879819,,0.9994552863879819,0.9994552863879819,3050520.8189336,,3050520.8189336,3050520.8189336,9999.0,,9999.0,9999.0,39980.769230769205,,39980.769230769205,39980.769230769205,5451.923076923078,,5451.923076923078,5451.923076923078,8515.779677334449,,8515.779677334449,8515.779677334449,0.0,,0.0,0.0,26013.06647651171,,26013.06647651171,26013.06647651171,0.0,,0,0,183.60063061171363,,183.60063061171363,183.60063061171363,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,182.62059246496904,,182.62059246496904,182.62059246496904,36.52411849299381,,36.52411849299381,36.52411849299381,136.96544434872678,,136.96544434872678,136.96544434872678,9.131029623248452,,9.131029623248452,9.131029623248452,130.20473339982402,,130.20473339982402,130.20473339982402,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
23,23.0,,23,23,4997091.822079918,,4997091.822079918,4997091.822079918,0.9994183644159836,,0.9994183644159836,0.9994183644159836,3075557.57016704,,3075557.57016704,3075557.57016704,9999.0,,9999.0,9999.0,41798.0769230769,,41798.0769230769,41798.0769230769,5451.923076923078,,5451.923076923078,5451.923076923078,8569.860435640523,,8569.860435640523,8569.860435640523,0.0,,0.0,0.0,27776.293410513328,,27776.293410513328,27776.293410513328,0.0,,0,0,184.60985998996932,,184.60985998996932,184.60985998996932,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,183.75616720123844,,183.75616720123844,183.75616720123844,36.75123344024769,,36.75123344024769,36.75123344024769,137.81712540092883,,137.81712540092883,137.81712540092883,9.187808360061922,,9.187808360061922,9.187808360061922,139.39254175988594,,139.39254175988594,139.39254175988594,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
24,24.0,,24,24,4996906.356863104,,4996906.356863104,4996906.356863104,0.9993812713726208,,0.9993812713726208,0.9993812713726208,3100594.5139702614,,3100594.5139702614,3100594.5139702614,9999.0,,9999.0,9999.0,43615.384615384595,,43615.384615384595,43615.384615384595,5451.923076923078,,5451.923076923078,5451.923076923078,8615.771596774164,,8615.771596774164,8615.771596774164,0.0,,0.0,0.0,29547.689941687375,,29547.689941687375,29547.689941687375,0.0,,0,0,185.4652168139232,,185.4652168139232,185.4652168139232,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,184.7190161082214,,184.7190161082214,184.7190161082214,36.94380322164429,,36.94380322164429,36.94380322164429,138.53926208116604,,138.53926208116604,138.53926208116604,9.235950805411072,,9.235950805411072,9.235950805411072,148.62849256529702,,148.62849256529702,148.62849256529702,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
25,25.0,,25,25,4996720.166350655,,4996720.166350655,4996720.166350655,0.9993440332701311,,0.9993440332701311,0.9993440332701311,3125631.6212379667,,3125631.6212379667,3125631.6212379667,9999.0,,9999.0,9999.0,45432.69230769229,,45432.69230769229,45432.69230769229,5451.923076923078,,5451.923076923078,5451.923076923078,8654.755387952855,,8654.755387952855,8654.755387952855,0.0,,0.0,0.0,31326.013842816377,,31326.013842816377,31326.013842816377,0.0,,0,0,186.19051244820645,,186.19051244820645,186.19051244820645,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,185.53633852448445,,185.53633852448445,185.53633852448445,37.1072677048969,,37.1072677048969,37.1072677048969,139.15225389336337,,139.15225389336337,139.15225389336337,9.276816926224225,,9.276816926224225,9.276816926224225,157.90530949152122,,157.90530949152122,157.90530949152122,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
26,26.0,,26,26,4996533.360579256,,4996533.360579256,4996533.360579256,0.9993066721158512,,0.9993066721158512,0.9993066721158512,3150668.867402388,,3150668.867402388,3150668.867402388,9999.0,,9999.0,9999.0,47249.999999999985,,47249.999999999985,47249.999999999985,5451.923076923078,,5451.923076923078,5451.923076923078,8687.862780365556,,8687.862780365556,8687.862780365556,0.0,,0.0,0.0,33110.21414271137,,33110.21414271137,33110.21414271137,0.0,,0,0,186.8057713990055,,186.8057713990055,186.8057713990055,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,186.2308221067965,,186.2308221067965,186.2308221067965,37.2461644213593,,37.2461644213593,37.2461644213593,139.67311658009737,,139.67311658009737,139.67311658009737,9.311541105339826,,9.311541105339826,9.311541105339826,167.21685059686106,,167.21685059686106,167.21685059686106,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
27,27.0,,27,27,4996346.032716365,,4996346.032716365,4996346.032716365,0.9992692065432729,,0.9992692065432729,0.9992692065432729,3175706.231692051,,3175706.231692051,3175706.231692051,9999.0,,9999.0,9999.0,49067.30769230768,,49067.30769230768,49067.30769230768,5451.923076923078,,5451.923076923078,5451.923076923078,8715.983625574108,,8715.983625574108,8715.983625574108,0.0,,0.0,0.0,34899.40098981051,,34899.40098981051,34899.40098981051,0.0,,0,0,187.32786289128,,187.32786289128,187.32786289128,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,186.82144831486033,,186.82144831486033,186.82144831486033,37.36428966297207,,37.36428966297207,37.36428966297207,140.11608623614524,,140.11608623614524,140.11608623614524,9.341072415743017,,9.341072415743017,9.341072415743017,176.55792301260408,,176.55792301260408,176.55792301260408,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
28,28.0,,28,28,4996158.26169747,,4996158.26169747,4996158.26169747,0.9992316523394941,,0.9992316523394941,0.9992316523394941,3200743.6965201884,,3200743.6965201884,3200743.6965201884,9999.0,,9999.0,9999.0,50884.615384615376,,50884.615384615376,50884.615384615376,5451.923076923078,,5451.923076923078,5451.923076923078,8739.871844201944,,8739.871844201944,8739.871844201944,0.0,,0.0,0.0,36692.82046349037,,36692.82046349037,36692.82046349037,0.0,,0,0,187.7710188942809,,187.7710188942809,187.7710188942809,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,187.32414068508265,,187.32414068508265,187.32414068508265,37.464828137016525,,37.464828137016525,37.464828137016525,140.49310551381197,,140.49310551381197,140.49310551381197,9.366207034254131,,9.366207034254131,9.366207034254131,185.9241300468582,,185.9241300468582,185.9241300468582,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
29,29.0,,29,29,4995970.1144362595,,4995970.1144362595,4995970.1144362595,0.9991940228872519,,0.9991940228872519,0.9991940228872519,3225781.246978048,,3225781.246978048,3225781.246978048,9999.0,,9999.0,9999.0,52701.92307692307,,52701.92307692307,52701.92307692307,5451.923076923078,,5451.923076923078,5451.923076923078,8760.166535456106,,8760.166535456106,8760.166535456106,0.0,,0.0,0.0,38489.833464543895,,38489.833464543895,38489.833464543895,0.0,,0,0,188.14726121030455,,188.14726121030455,188.14726121030455,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,187.75228929660892,,187.75228929660892,187.75228929660892,37.55045785932178,,37.55045785932178,37.55045785932178,140.81421697245668,,140.81421697245668,140.81421697245668,9.387614464830445,,9.387614464830445,9.387614464830445,195.31174451168863,,195.31174451168863,195.31174451168863,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
30,30.0,,30,30,4995781.64768107,,4995781.64768107,4995781.64768107,0.9991563295362139,,0.9991563295362139,0.9991563295362139,3250818.8704135153,,3250818.8704135153,3250818.8704135153,9999.0,,9999.0,9999.0,54519.230769230766,,54519.230769230766,54519.230769230766,5451.923076923078,,5451.923076923078,5451.923076923078,8777.409708276575,,8777.409708276575,8777.409708276575,0.0,,0.0,0.0,40289.89798403112,,40289.89798403112,40289.89798403112,0.0,,0,0,188.46675519031245,,188.46675519031245,188.46675519031245,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,188.11717733688326,,188.11717733688326,188.11717733688326,37.62343546737666,,37.62343546737666,37.62343546737666,141.08788300266247,,141.08788300266247,141.08788300266247,9.405858866844165,,9.405858866844165,9.405858866844165,204.7176033785328,,204.7176033785328,204.7176033785328,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
31,31.0,,31,31,4995592.909577229,,4995592.909577229,4995592.909577229,0.9991185819154458,,0.9991185819154458,0.9991185819154458,3275856.5560794873,,3275856.5560794873,3275856.5560794873,9999.0,,9999.0,9999.0,56336.53846153846,,56336.53846153846,56336.53846153846,5451.923076923078,,5451.923076923078,5451.923076923078,8792.061203447132,,8792.061203447132,8792.061203447132,0.0,,0.0,0.0,42092.554181168256,,42092.554181168256,42092.554181168256,0.0,,0,0,188.73810384025813,,188.73810384025813,188.73810384025813,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,188.42832986066722,,188.42832986066722,188.42832986066722,37.685665972133435,,37.685665972133435,37.685665972133435,141.3212473955004,,141.3212473955004,141.3212473955004,9.421416493033359,,9.421416493033359,9.421416493033359,214.13901987156618,,214.13901987156618,214.13901987156618,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
32,32.0,,32,32,4995403.94098403,,4995403.94098403,4995403.94098403,0.999080788196806,,0.999080788196806,0.999080788196806,3300894.2948395596,,3300894.2948395596,3300894.2948395596,9999.0,,9999.0,9999.0,58153.846153846156,,58153.846153846156,58153.846153846156,5451.923076923078,,5451.923076923078,5451.923076923078,8804.511272079611,,8804.511272079611,8804.511272079611,0.0,,0.0,0.0,43897.41180484347,,43897.41180484347,43897.41180484347,0.0,,0,0,188.96859319879496,,188.96859319879496,188.96859319879496,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,188.69380036132574,,188.69380036132574,188.69380036132574,37.73876007226516,,37.73876007226516,37.73876007226516,141.52035027099433,,141.52035027099433,141.52035027099433,9.43469001806629,,9.43469001806629,9.43469001806629,223.57370988963248,,223.57370988963248,223.57370988963248,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
33,33.0,,33,33,4995214.7765863715,,4995214.7765863715,4995214.7765863715,0.9990429553172743,,0.9990429553172743,0.9990429553172743,3325932.0789210275,,3325932.0789210275,3325932.0789210275,9999.0,,9999.0,9999.0,59971.15384615385,,59971.15384615385,59971.15384615385,5451.923076923078,,5451.923076923078,5451.923076923078,8815.091193043192,,8815.091193043192,8815.091193043192,0.0,,0.0,0.0,45704.13957618758,,45704.13957618758,45704.13957618758,0.0,,0,0,189.16439765972848,,189.16439765972848,189.16439765972848,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,188.92040734085123,,188.92040734085123,188.92040734085123,37.78408146817024,,37.78408146817024,37.78408146817024,141.6903055056384,,141.6903055056384,141.6903055056384,9.44602036704256,,9.44602036704256,9.44602036704256,233.01973025667502,,233.01973025667502,233.01973025667502,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
34,34.0,,34,34,4995025.4458341645,,4995025.4458341645,4995025.4458341645,0.999005089166833,,0.999005089166833,0.999005089166833,3350969.901707114,,3350969.901707114,3350969.901707114,9999.0,,9999.0,9999.0,61788.461538461546,,61788.461538461546,61788.461538461546,5451.923076923078,,5451.923076923078,5451.923076923078,8824.082245357708,,8824.082245357708,8824.082245357708,0.0,,0.0,0.0,47512.45621618076,,47512.45621618076,47512.45621618076,0.0,,0,0,189.3307522072856,,189.3307522072856,189.3307522072856,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,189.11393043469852,,189.11393043469852,189.11393043469852,37.82278608693971,,37.82278608693971,37.82278608693971,141.83544782602388,,141.83544782602388,141.83544782602388,9.455696521734927,,9.455696521734927,9.455696521734927,242.47542677840994,,242.47542677840994,242.47542677840994,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
35,35.0,,35,35,4994835.973736962,,4994835.973736962,4994835.973736962,0.9989671947473925,,0.9989671947473925,0.9989671947473925,3376007.7575618397,,3376007.7575618397,3376007.7575618397,9999.0,,9999.0,9999.0,63605.76923076924,,63605.76923076924,63605.76923076924,5451.923076923078,,5451.923076923078,5451.923076923078,8831.723297714843,,8831.723297714843,8831.723297714843,0.0,,0.0,0.0,49322.12285613132,,49322.12285613132,49322.12285613132,0.0,,0,0,189.47209720282316,,189.47209720282316,189.47209720282316,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,189.27927362879328,,189.27927362879328,189.27927362879328,37.85585472575866,,37.85585472575866,37.85585472575866,141.95945522159496,,141.95945522159496,141.95945522159496,9.463963681439665,,9.463963681439665,9.463963681439665,251.9393904598496,,251.9393904598496,251.9393904598496,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
36,36.0,,36,36,4994646.381536646,,4994646.381536646,4994646.381536646,0.9989292763073292,,0.9989292763073292,0.9989292763073292,3401045.64168215,,3401045.64168215,3401045.64168215,9999.0,,9999.0,9999.0,65423.07692307694,,65423.07692307694,65423.07692307694,5451.923076923078,,5451.923076923078,5451.923076923078,8838.217233423497,,8838.217233423497,8838.217233423497,0.0,,0.0,0.0,51132.93661273036,,51132.93661273036,51132.93661273036,0.0,,0,0,189.59220031591968,,189.59220031591968,189.59220031591968,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,189.42060155181457,,189.42060155181457,189.42060155181457,37.88412031036292,,37.88412031036292,37.88412031036292,142.0654511638609,,142.0654511638609,142.0654511638609,9.47103007759073,,9.47103007759073,9.47103007759073,261.4104205374403,,261.4104205374403,261.4104205374403,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
37,37.0,,37,37,4994456.6872772835,,4994456.6872772835,4994456.6872772835,0.9988913374554567,,0.9988913374554567,0.9988913374554567,3426083.5499728746,,3426083.5499728746,3426083.5499728746,9999.0,,9999.0,9999.0,67240.38461538464,,67240.38461538464,67240.38461538464,5451.923076923078,,5451.923076923078,5451.923076923078,8843.736393131077,,8843.736393131077,8843.736393131077,0.0,,0.0,0.0,52944.72514533047,,52944.72514533047,52944.72514533047,0.0,,0,0,189.6942593632316,,189.6942593632316,189.6942593632316,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,189.54145362363607,,189.54145362363607,189.54145362363607,37.908290724727216,,37.908290724727216,37.908290724727216,142.15609021772707,,142.15609021772707,142.15609021772707,9.477072681181804,,9.477072681181804,9.477072681181804,270.88749321862207,,270.88749321862207,270.88749321862207,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
38,38.0,,38,38,4994266.906288128,,4994266.906288128,4994266.906288128,0.9988533812576257,,0.9988533812576257,0.9988533812576257,3451121.4789408557,,3451121.4789408557,3451121.4789408557,9999.0,,9999.0,9999.0,69057.69230769234,,69057.69230769234,69057.69230769234,5451.923076923078,,5451.923076923078,5451.923076923078,8848.427188064934,,8848.427188064934,8848.427188064934,0.0,,0.0,0.0,54757.34204270431,,54757.34204270431,54757.34204270431,0.0,,0,0,189.78098915504063,,189.78098915504063,189.78098915504063,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.64483990558733,,189.64483990558733,189.64483990558733,37.92896798111747,,37.92896798111747,37.92896798111747,142.2336299291905,,142.2336299291905,142.2336299291905,9.482241995279367,,9.482241995279367,9.482241995279367,280.36973521390144,,280.36973521390144,280.36973521390144,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
39,39.0,,39,39,4994077.051593213,,4994077.051593213,4994077.051593213,0.9988154103186426,,0.9988154103186426,0.9988154103186426,3476159.425605209,,3476159.425605209,3476159.425605209,9999.0,,9999.0,9999.0,70875.00000000004,,70875.00000000004,70875.00000000004,5451.923076923078,,5451.923076923078,5451.923076923078,8852.414012036716,,8852.414012036716,8852.414012036716,0.0,,0.0,0.0,56570.66291104022,,56570.66291104022,56570.66291104022,0.0,,0,0,189.85469491476996,,189.85469491476996,189.85469491476996,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.73332176595017,,189.73332176595017,189.73332176595017,37.94666435319003,,37.94666435319003,37.94666435319003,142.2999913244626,,142.2999913244626,142.2999913244626,9.486666088297508,,9.486666088297508,9.486666088297508,289.856401302199,,289.856401302199,289.856401302199,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
40,40.0,,40,40,4993887.13425881,,4993887.13425881,4993887.13425881,0.9987774268517621,,0.9987774268517621,0.9987774268517621,3501197.3874211884,,3501197.3874211884,3501197.3874211884,9999.0,,9999.0,9999.0,72692.30769230775,,72692.30769230775,72692.30769230775,5451.923076923078,,5451.923076923078,5451.923076923078,8855.802560095066,,8855.802560095066,8855.802560095066,0.0,,0.0,0.0,58384.58205528957,,58384.58205528957,58384.58205528957,0.0,,0,0,189.91733440290608,,189.91733440290608,189.91733440290608,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.80907989678795,,189.80907989678795,189.80907989678795,37.961815979357596,,37.961815979357596,37.961815979357596,142.35680992259097,,142.35680992259097,142.35680992259097,9.490453994839399,,9.490453994839399,9.490453994839399,299.34685529703836,,299.34685529703836,299.34685529703836,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
41,41.0,,41,41,4993697.163688288,,4993697.163688288,4993697.163688288,0.9987394327376576,,0.9987394327376576,0.9987394327376576,3526235.3622155404,,3526235.3622155404,3526235.3622155404,9999.0,,9999.0,9999.0,74509.61538461545,,74509.61538461545,74509.61538461545,5451.923076923078,,5451.923076923078,5451.923076923078,8858.682644738103,,8858.682644738103,8858.682644738103,0.0,,0.0,0.0,60199.00966295422,,60199.00966295422,60199.00966295422,0.0,,0,0,189.97057052248954,,189.97057052248954,189.97057052248954,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.87397175974615,,189.87397175974615,189.87397175974615,37.97479435194922,,37.97479435194922,37.97479435194922,142.4054788198096,,142.4054788198096,142.4054788198096,9.493698587987305,,9.493698587987305,9.493698587987305,308.84055388502566,,308.84055388502566,308.84055388502566,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
