epoch,audience_reserve,reserve_ratio,treasury,treasury_runway_estimate,total_claims_issued,total_claims_vesting,total_claims_available,total_claims_queued,total_claims_settled,settlement_requested_epoch,settlement_executed_epoch,settlement_queue,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,tokens_burned_epoch,cumulative_tokens_burned,ecosystem_inflow_epoch,throttle_multiplier,throttle_active,reserve_floor_breach,repetition_run,iteration_time,run_id,scenario_id,config_hash,seed
53,4991415.3637554655,0.9982830727510931,3826691.601901965,9999.0,96317.30769230788,5451.923076923078,8872.679318990577,0.0,81992.70529639407,0,190.22923613798855,-2.842170943040401e-14,-5.684341886080802e-19,190.20391031894485,38.04078206378896,142.6529327392086,9.51019551594724,422.9004754913337,25000.0,1.0,0,0,0,53,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
54,4991225.128087155,0.9982450256174309,3851729.6444967473,9999.0,98134.61538461558,5451.923076923078,8873.027428584912,0.0,83809.66487910743,0,190.2356683100885,-2.842170943040401e-14,-5.684341886080802e-19,190.21297390808843,38.04259478161769,142.65973043106632,9.510648695404422,432.4111241867381,25000.0,1.0,0,0,0,54,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
55,4991034.886951575,0.998206977390315,3876767.688655672,9999.0,99951.92307692328,5451.923076923078,8873.323319752264,0.0,85626.67668024777,0,190.2411355793937,-5.684341886080802e-14,-1.1368683772161604e-18,190.22079462492837,38.04415892498568,142.6655959686963,9.51103973124642,441.9221639179845,25000.0,1.0,0,0,0,55,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
56,4990844.641168872,0.9981689282337743,3901805.7341651223,9999.0,101769.23076923098,5451.923076923078,8873.574825791768,0.0,87443.73286651594,0,190.24578270227926,-5.684341886080802e-14,-1.1368683772161604e-18,190.22754724964113,38.045509449928225,142.67066043723085,9.511377362482056,451.43354128046656,25000.0,1.0,0,0,0,56,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
57,4990654.391436156,0.9981308782872311,3926843.780841423,9999.0,103586.53846153869,5451.923076923078,8873.788604862479,0.0,89260.82677975293,0,190.2497327159118,-2.842170943040401e-14,-5.684341886080802e-19,190.23338150550364,38.04667630110073,142.67503612912773,9.511669075275183,460.9452103557417,25000.0,1.0,0,0,0,57,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
58,4990464.138345959,0.9980928276691917,3951881.8285265635,9999.0,105403.84615384639,5451.923076923078,8873.970316294119,0.0,91077.95276062898,0,190.25309019772268,-2.842170943040401e-14,-5.684341886080802e-19,190.23842570293715,38.04768514058743,142.67881927720285,9.511921285146858,470.4571316408886,25000.0,1.0,0,0,0,58,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
59,4990273.882401924,0.9980547764803848,3976919.8770845328,9999.0,107221.15384615409,5451.923076923078,8874.124770440243,0.0,92895.10599879055,0,190.25594403551628,-2.842170943040401e-14,-5.684341886080802e-19,190.24278984792696,38.04855796958539,142.6820923859452,9.512139492396347,479.9692711332849,25000.0,1.0,0,0,0,59,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
60,4990083.624032142,0.9980167248064283,4001957.9263981916,9999.0,109038.4615384618,5451.923076923078,8874.256056045528,0.0,94712.28240549297,0,190.25836978174237,-2.842170943040401e-14,-5.684341886080802e-19,190.24656829420644,38.04931365884129,142.68492622065486,9.512328414710323,489.48159954799524,25000.0,1.0,0,0,0,60,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
61,4989893.363600488,0.9979786727200975,4026995.976366593,9999.0,110855.7692307695,5451.923076923078,8874.367648502235,0.0,96529.47850534394,0,190.26043165439822,-2.842170943040401e-14,-5.684341886080802e-19,190.24984200673657,38.049968401347314,142.68738150505243,9.512492100336829,498.9940916483321,25000.0,1.0,0,0,0,61,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
62,4989703.101416251,0.9979406202832501,4052034.026902692,9999.0,112673.0769230772,5451.923076923078,8874.462501864084,0.0,98346.6913442898,0,190.2621842376298,-2.842170943040401e-14,-5.684341886080802e-19,190.25268049394342,38.050536098788676,142.68951037045753,9.512634024697169,508.5067256730293,25000.0,1.0,0,0,0,62,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
63,4989512.837742323,0.9979025675484646,4077072.077931383,9999.0,114490.3846153849,5451.923076923078,8874.543127055033,0.0,100163.91841140653,0,190.26367392712314,-5.684341886080802e-14,-1.1368683772161604e-18,190.25514345761934,38.05102869152387,142.69135759321452,9.512757172880967,518.0194828459103,25000.0,1.0,0,0,0,63,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
64,4989322.572802165,0.9978645145604329,4102110.1293878234,9999.0,116307.6923076926,5451.923076923078,8874.61165834457,0.0,101981.15757242468,0,190.26494015860092,-5.684341886080802e-14,-1.1368683772161604e-18,190.2572822021224,38.05145644042448,142.69296165159182,9.51286411010612,527.5323469560163,25000.0,1.0,0,0,0,64,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
65,4989132.306785713,0.9978264613571426,4127148.1812159913,9999.0,118125.0000000003,5451.923076923078,8874.669909850138,0.0,103798.40701322681,0,190.2660164519824,-8.526512829121202e-14,-1.7053025658242405e-18,190.25914083832285,38.051828167664574,142.69435562874213,9.512957041916144,537.0453039979325,25000.0,1.0,0,0,0,65,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
66,4988942.039854414,0.9977884079708828,4152186.233367454,9999.0,119942.30769230801,5451.923076923078,8874.719423563043,0.0,105615.66519182161,0,190.26693129887408,-8.526512829121202e-14,-1.7053025658242405e-18,190.26075731248955,38.0521514624979,142.69556798436713,9.513037865624476,546.558341863557,25000.0,1.0,0,0,0,66,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
67,4988751.772145496,0.9977503544290991,4177224.285800311,9999.0,121759.61538461571,5451.923076923078,8874.761510169646,0.0,107432.9307975227,0,190.2677089169039,-8.526512829121202e-14,-1.7053025658242405e-18,190.26216428583126,38.05243285716625,142.69662321437343,9.513108214291563,556.0714500778486,25000.0,1.0,0,0,0,67,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
68,4988561.503775605,0.997712300755121,4202262.338478288,9999.0,123576.92307692341,5451.923076923078,8874.797283748765,0.0,109250.20271625127,0,190.26836989088184,-8.526512829121202e-14,-1.7053025658242405e-18,190.26338988660535,38.052677977321075,142.697542414954,9.513169494330269,565.5846195721788,25000.0,1.0,0,0,0,68,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
69,4988371.234843887,0.9976742469687775,4227300.391369958,9999.0,125394.23076923112,5451.923076923078,8874.82769126401,0.0,111067.4800010437,0,190.26893171776908,-8.526512829121202e-14,-1.7053025658242405e-18,190.26445835346306,38.05289167069261,142.6983437650973,9.513222917673152,575.0978424898519,25000.0,1.0,0,0,0,69,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
70,4988180.965434618,0.9976361930869236,4252338.444448075,9999.0,127211.53846153882,5451.923076923078,8874.853537631976,0.0,112884.76184698343,0,190.26940926988937,-5.684341886080802e-14,-1.1368683772161604e-18,190.26539058594466,38.05307811718893,142.6990429394585,9.513269529297233,584.6111120191492,25000.0,1.0,0,0,0,70,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
71,4987990.695619429,0.9975981391238858,4277376.4976889985,9999.0,129028.84615384652,5451.923076923078,8874.875507029932,0.0,114702.04756989317,0,190.26981518864932,-8.526512829121202e-14,-1.7053025658242405e-18,190.26620461568947,38.0532409231379,142.6996534617671,9.513310230784475,594.1244222499338,25000.0,1.0,0,0,0,71,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
72,4987800.42545921,0.997560085091842,4302414.551072201,9999.0,130846.15384615422,5451.923076923078,8874.894181007212,0.0,116519.33658822358,0,190.27016021919422,-8.526512829121202e-14,-1.7053025658242405e-18,190.26691600992595,38.05338320198519,142.70018700744447,9.513345800496298,603.63776805043,25000.0,1.0,0,0,0,72,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
73,4987610.155005716,0.9975220310011431,4327452.604579844,9999.0,132663.4615384619,5451.923076923078,8874.91005387975,0.0,118336.62840765875,0,190.27045349486062,-8.526512829121202e-14,-1.7053025658242405e-18,190.2675382171055,38.0535076434211,142.70065366282913,9.513376910855275,613.1511449612854,25000.0,1.0,0,0,0,73,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
74,4987419.8843029365,0.9974839768605873,4352490.658196416,9999.0,134480.7692307696,5451.923076923078,8874.923545815358,0.0,120153.92260803081,0,190.27070277895726,-8.526512829121202e-14,-1.7053025658242405e-18,190.26808286309196,38.05361657261839,142.70106214731896,9.513404143154597,622.66454910444,25000.0,1.0,0,0,0,74,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
75,4987229.613388266,0.9974459226776533,4377528.711908416,9999.0,136298.0769230773,5451.923076923078,8874.935013956132,0.0,121971.21883219773,0,190.2709146702765,-8.526512829121202e-14,-1.7053025658242405e-18,190.26856000508417,38.05371200101684,142.70142000381313,9.51342800025421,632.1779771046943,25000.0,1.0,0,0,0,75,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
76,4987039.342293489,0.9974078684586978,4402566.765704085,9999.0,138115.38461538497,5451.923076923078,8874.944761872448,0.0,123788.51677658912,0,190.27109477777708,-1.1368683772161603e-13,-2.2737367544323208e-18,190.26897834939604,38.05379566987921,142.701733762047,9.513448917469802,641.6914260221641,25000.0,1.0,0,0,0,76,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
77,4986849.07104562,0.9973698142091241,4427604.819573173,9999.0,139932.69230769266,5451.923076923078,8874.953047598834,0.0,125605.81618317042,0,190.27124786906288,-1.1368683772161603e-13,-2.2737367544323208e-18,190.26934543832078,38.05386908766416,142.7020090787406,9.51346727191604,651.2048932940802,25000.0,1.0,0,0,0,77,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
78,4986658.799667624,0.9973317599335247,4452642.873506735,9999.0,141750.00000000035,5451.923076923078,8874.960090464414,0.0,127423.11683261253,0,190.27137799658922,-1.1368683772161603e-13,-2.2737367544323208e-18,190.26966781054233,38.05393356210846,142.70225085790673,9.513483390527115,660.7183766846072,25000.0,1.0,0,0,0,78,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
79,4986468.528179019,0.9972937056358038,4477680.927496962,9999.0,143567.30769230804,5451.923076923078,8874.966076898781,0.0,129240.41853848587,0,190.27148860493716,-1.4210854715202004e-13,-2.842170943040401e-18,190.26995113890354,38.0539902277807,142.7024633541776,9.513497556945175,670.2318742415523,25000.0,1.0,0,0,0,79,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
80,4986278.256596397,0.9972556513192793,4502718.981537032,9999.0,145384.61538461572,5451.923076923078,8874.97116536697,0.0,131057.72114232536,0,190.27158262199615,-1.4210854715202004e-13,-2.842170943040401e-18,190.27020034878663,38.05404006975732,142.70265026158995,9.51351001743933,679.7453842589916,25000.0,1.0,0,0,0,80,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
81,4986087.98493386,0.9972175969867719,4527757.035620975,9999.0,147201.9230769234,5451.923076923078,8874.975490564166,0.0,132875.02450943587,0,190.27166253646894,-1.7053025658242404e-13,-3.410605131648481e-18,190.27041971988587,38.05408394397718,142.7028147899144,9.513520985994296,689.258905244986,25000.0,1.0,0,0,0,81,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
82,4985897.713203396,0.9971795426406791,4552795.0897435695,9999.0,149019.2307692311,5451.923076923078,8874.979166981213,0.0,134692.3285253265,0,190.27173046375046,-1.7053025658242404e-13,-3.410605131648481e-18,190.27061297374894,38.05412259474979,142.7029597303117,9.513530648687448,698.7724358936734,25000.0,1.0,0,0,0,82,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
83,4985707.4414151935,0.9971414882830387,4577833.143900239,9999.0,150836.5384615388,5451.923076923078,8874.98229193528,0.0,136509.63309268013,0,190.27178820192458,-1.4210854715202004e-13,-2.842170943040401e-18,190.27078334911832,38.05415666982367,142.70308751183873,9.513539167455917,708.2859750611293,25000.0,1.0,0,0,0,83,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
84,4985517.169577914,0.9971034339155829,4602871.198086972,9999.0,152653.84615384648,5451.923076923078,8874.98494814592,0.0,138326.9381287772,0,190.27183727936134,-1.4210854715202004e-13,-2.842170943040401e-18,190.27093366680938,38.054186733361874,142.70320025010705,9.513546683340468,717.7995217444698,25000.0,1.0,0,0,0,84,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
85,4985326.897698919,0.9970653795397838,4627909.252300249,9999.0,154471.15384615416,5451.923076923078,8874.98720592473,0.0,140144.24356330608,0,190.27187899517415,-1.4210854715202004e-13,-2.842170943040401e-18,190.27106638561094,38.054213277122194,142.70329978920822,9.513553319280549,727.3130750637504,25000.0,1.0,0,0,0,85,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
86,4985136.625784466,0.9970273251568932,4652947.306536979,9999.0,156288.46153846185,5451.923076923078,8874.98912503654,0.0,141961.54933650195,0,190.2719144536088,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27118365047994,38.05423673009599,142.70338773785994,9.513559182523997,736.8266342462745,25000.0,1.0,0,0,0,86,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
87,4984946.353839873,0.9969892707679747,4677985.3607944455,9999.0,158105.76923076954,5451.923076923078,8874.990756281448,0.0,143778.85539756474,0,190.27194459327353,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27128733411735,38.05425746682347,142.703465500588,9.513564366705868,746.3401986129803,25000.0,1.0,0,0,0,87,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
88,4984756.081869662,0.9969512163739324,4703023.41507026,9999.0,159923.07692307723,5451.923076923078,8874.992142839521,0.0,145596.16170331437,0,190.2719702119851,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27137907285788,38.05427581457158,142.70353430464343,9.513568953642896,755.8537675666231,25000.0,1.0,0,0,0,88,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
89,4984565.809877674,0.9969131619755348,4728061.469362319,9999.0,161740.38461538492,5451.923076923078,8874.993321413811,0.0,147413.46821704778,0,190.27199198788736,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27146029767118,38.054292059534234,142.7035952232534,9.513573014883558,765.3673405815067,25000.0,1.0,0,0,0,89,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
90,4984375.537867177,0.9968751075734354,4753099.523668772,9999.0,163557.6923076926,5451.923076923078,8874.994323201903,0.0,149230.77490756736,0,190.27201049740228,-1.4210854715202004e-13,-2.842170943040401e-18,190.2715322609578,38.05430645219157,142.70364919571836,9.513576613047892,774.8809171945545,25000.0,1.0,0,0,0,90,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
91,4984185.265840947,0.9968370531681894,4778137.577987984,9999.0,165375.0000000003,5451.923076923078,8874.99517472174,0.0,151048.08174835524,0,190.27202623048856,-1.4210854715202004e-13,-2.842170943040401e-18,190.27159605972716,38.05431921194543,142.70369704479538,9.513579802986358,784.394496997541,25000.0,1.0,0,0,0,91,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
92,4983994.993801343,0.9967989987602687,4803175.632318514,9999.0,167192.30769230798,5451.923076923078,8874.99589851357,0.0,152865.3887168711,0,190.2720396036108,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27165265565924,38.054330531131846,142.70373949174441,9.513582632782962,793.9080796303239,25000.0,1.0,0,0,0,92,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
93,4983804.721750373,0.9967609443500746,4828213.686659093,9999.0,169009.61538461567,5451.923076923078,8874.996513736603,0.0,154682.69579395573,0,190.2720509707639,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27170289248176,38.05434057849636,142.70377716936133,9.51358514462409,803.4216647749479,25000.0,1.0,0,0,0,93,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
94,4983614.44968974,0.9967228899379481,4853251.741008595,9999.0,170826.92307692335,5451.923076923078,8874.997036676164,0.0,156500.00296332387,0,190.27206063284342,-8.526512829121202e-14,-1.7053025658242405e-18,190.27174751103314,38.05434950220663,142.70381063327483,9.513587375551657,812.9352521504995,25000.0,1.0,0,0,0,94,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
95,4983424.177620895,0.9966848355241791,4878289.795366027,9999.0,172644.23076923104,5451.923076923078,8874.997481174778,0.0,158317.31021113295,0,190.27206884561056,-8.526512829121202e-14,-1.7053025658242405e-18,190.2717871623287,38.05435743246574,142.70384037174654,9.513589358116436,822.4488415086159,25000.0,1.0,0,0,0,95,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
96,4983233.905545069,0.9966467811090138,4903327.849730511,9999.0,174461.53846153873,5451.923076923078,8874.99785899859,0.0,160134.6175256168,0,190.27207582646227,-8.526512829121202e-14,-1.7053025658242405e-18,190.2718224189042,38.05436448378083,142.70386681417813,9.513591120945208,831.9624326295611,25000.0,1.0,0,0,0,96,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
97,4983043.633463309,0.9966087266926619,4928365.904101267,9999.0,176278.84615384642,5451.923076923078,8874.998180148823,0.0,161951.9248967743,0,190.27208176018604,-8.526512829121202e-14,-1.7053025658242405e-18,190.27185378467024,38.05437075693405,142.70389033850267,9.513592689233512,841.4760253187947,25000.0,1.0,0,0,0,97,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
98,4982853.361376505,0.996570672275301,4953403.958477608,9999.0,178096.1538461541,5451.923076923078,8874.998453126516,0.0,163769.2323161043,0,190.27208680385095,-8.526512829121202e-14,-1.7053025658242405e-18,190.27188170348035,38.054376340696074,142.70391127761027,9.513594085174018,850.9896194039687,25000.0,1.0,0,0,0,98,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
99,4982663.089285415,0.9965326178570829,4978442.012858921,9999.0,179913.4615384618,5451.923076923078,8874.99868515755,0.0,165586.53977638093,0,190.2720910909661,-8.526512829121202e-14,-1.7053025658242405e-18,190.27190656658726,38.05438131331745,142.7039299249404,9.513595328329362,860.503214732298,25000.0,1.0,0,0,0,99,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
100,4982472.81719068,0.9964945634381359,5003480.067244664,9999.0,181730.76923076948,5451.923076923078,8874.998882383927,0.0,167403.84727146226,0,190.27209473501378,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27192871913445,38.0543857438269,142.70394653935085,9.513596435956725,870.0168111682548,25000.0,1.0,0,0,0,100,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
101,4982282.545092847,0.9964565090185694,5028518.121634357,9999.0,183548.07692307717,5451.923076923078,8874.999050026345,0.0,169221.15479612755,0,190.27209783245428,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27194846581529,38.05438969316306,142.70396134936146,9.513597423290765,879.5304085915456,25000.0,1.0,0,0,0,101,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
102,4982092.272992382,0.9964184545984763,5053556.176027571,9999.0,185365.38461538486,5451.923076923078,8874.999192522399,0.0,171038.4623459392,0,190.27210046527864,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27196607580814,38.054393215161625,142.70397455685608,9.513598303790406,889.044006895336,25000.0,1.0,0,0,0,102,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
103,4981902.000889679,0.9963804001779358,5078594.230423928,9999.0,187182.69230769255,5451.923076923078,8874.999313644044,0.0,172855.76991712523,0,190.27210270317929,-1.1368683772161603e-13,-2.2737367544323208e-18,190.2719817870848,38.05439635741696,142.7039863403136,9.51359908935424,898.5576059846902,25000.0,1.0,0,0,0,103,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
104,4981711.728785074,0.9963423457570149,5103632.28482309,9999.0,189000.00000000023,5451.923076923078,8874.99941659744,0.0,174673.07750647952,0,190.27210460539482,-1.1368683772161603e-13,-2.2737367544323208e-18,190.27199581017442,38.05439916203488,142.7039968576308,9.51359979050872,908.071205775199,25000.0,1.0,0,0,0,104,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
