epoch,price,ar,sr,shock_occurred,trial_id
72,0.10688189855466972,10742904.304949129,0.08308694391227947,False,1
73,0.10649931653258596,10739914.508826021,0.08304989230855135,False,1
74,0.10611880585691918,10736925.848538265,0.08301834132657779,False,1
75,0.10574035085196894,10733938.28303988,0.08298793051069199,False,1
76,0.10536393308458038,10730951.602931622,0.0829633363404971,False,1
77,0.10498526596784105,10727717.125114119,0.08293532865395983,False,1
78,0.10460865949256035,10724483.932227552,0.08290238170685744,False,1
79,0.10423409601918109,10721251.866917865,0.08287346947911269,False,1
80,0.10386497559520264,10718222.95408647,0.08284206034587338,False,1
81,0.10350122927646527,10715397.194104128,0.08280615332868092,False,1
82,0.10314278193898758,10712774.134063143,0.0827790151000348,False,1
83,0.10278956739874293,10710353.766456274,0.08274761049123645,False,1
84,0.10243817981883972,10707934.291236669,0.08271710152499673,False,1
85,0.10208839336421453,11205502.76297883,0.08312917120824825,False,1
86,0.10174041260212537,11203072.228118526,0.08309520889928293,False,1
87,0.1013942238169946,11200642.608230075,0.08306392781030533,False,1
88,0.10104981623956638,11198213.998326635,0.08302939840823528,False,1
89,0.10070717491283636,11195786.229323827,0.08300064966868478,False,1
90,0.10036629081526863,11193359.491824681,0.08296538458615926,False,1
91,0.10002714672141949,11190933.46030149,0.08294124865605458,False,1
92,0.11315376660759029,11188508.551693384,0.08290285839687173,False,1
93,0.11274782840156403,11186079.383007726,0.0830485020738822,False,1
94,0.11234409354451912,11183651.356981896,0.0830094367805286,False,1
95,0.11194254206442017,11181224.261357931,0.08297762816974627,False,1
96,0.11154315515793756,11178797.933769953,0.08295137052921173,False,1
97,0.1111459208508987,11176372.565800052,0.08291856307349646,False,1
98,0.11075082016184944,11173947.969086824,0.08289219532404794,False,1
99,0.11035783987580709,11171524.255258027,0.08286201124092468,False,1
100,0.10996696431383249,11169101.397079488,0.08283275824069661,False,1
0,0.1,5000000.0,0.1047,False,2
1,0.10247849697318975,5583333.333333333,0.08305031989673432,False,2
2,0.10228610396333852,5625000.0,0.0830230755797135,False,2
3,0.10205532936084387,5666666.666666667,0.08292891270315957,False,2
4,0.10178161688118334,5707090.407934281,0.08286169327021059,False,2
5,0.10147399209986444,5746273.278945443,0.08279318851683506,False,2
6,0.10113723812265896,6284183.047786898,0.08348661833805841,False,2
7,0.10077519492267792,6320850.112730657,0.08332669538181886,False,2
8,0.10041023041844134,6357525.631077597,0.08318580532877709,False,2
9,0.10004363192627011,6394209.209604688,0.08305146899292953,False,2
10,0.10508351213979193,6430900.8172785835,0.08291764987952034,False,2
11,0.10468572036783234,6467592.2276121965,0.08292093888423727,False,2
12,0.10428843395991455,6504291.1895439075,0.08279507891593837,False,2
13,0.10389131492211237,7040953.965349235,0.08339818102233407,False,2
14,0.10349542936487303,7077624.889204298,0.08326238019338432,False,2
15,0.10310099789002175,7114303.000136634,0.0831425955721825,False,2
16,0.10270820811671375,7150988.5994110685,0.08301778987054666,False,2
17,0.10231720069021599,7187681.706499919,0.0828926596302533,False,2
18,0.10192807100415031,7224381.598299054,0.08277958112553539,False,2
19,0.10154027009355016,7761049.702916537,0.08330936748640004,False,2
20,0.1011463801558393,7797225.143602704,0.08320039364395863,False,2
21,0.10075465936684368,7833407.605498582,0.08309401167861355,False,2
22,0.10036514434711573,7869597.455994346,0.08298206319550222,False,2
23,0.11040510244840232,7906307.086245837,0.08287626190474284,False,2
24,0.10997702367938493,7943524.558113259,0.08296866758495408,False,2
25,0.1095608142606739,7981260.22073287,0.08286701548473754,False,2
26,0.10915629879834397,8019513.071596628,0.08275917097958292,False,2
27,0.1087535871236008,8557745.770633081,0.0832477001263883,False,2
28,0.1083531231588476,8595982.719465774,0.0831446747629791,False,2
29,0.1079548970115325,8634223.695763607,0.08304703924443368,False,2
30,0.10755887467854007,8672467.244618531,0.08298467422406998,False,2
31,0.1071650464202639,8710713.346909435,0.08292277274571101,False,2
32,0.10677340147937601,8748962.00274824,0.08286086855424094,False,2
33,0.10638392681300515,8787213.142011344,0.08280066432873415,False,2
34,0.10599661006451667,8825466.778795322,0.08274011836822609,False,2
35,0.10561105687216182,9363700.926900124,0.08321257119668947,False,2
36,0.10522762395097524,9401936.708562277,0.08317296980632376,False,2
37,0.10484629434795294,9440173.940891473,0.0831378021205089,False,2
38,0.104467044131519,9478412.041949626,0.08311674202453166,False,2
39,0.10408986896667213,9516651.582145771,0.08308185383082929,False,2
40,0.10371475276802199,9554892.454041258,0.08304957021044312,False,2
41,0.1033416773157696,9593134.423941486,0.08302295191365823,False,2
42,0.10297063152615331,9631377.681712406,0.0829917308059844,False,2
43,0.10260160065149236,9669622.199878873,0.08296117576237569,False,2
44,0.10223405625866325,9707836.835182065,0.08292594426736888,False,2
45,0.10186391394931206,9745773.220048636,0.08289515111320976,False,2
46,0.10149580614278923,9783711.310439143,0.0828572505813137,False,2
47,0.10111760691921359,9820905.431030305,0.0828249273241476,False,2
48,0.10074455755967915,9816621.08108207,0.0827893709803542,False,2
49,0.10037659127114838,9812524.872222593,0.08275169413088888,False,2
50,0.10001363176731771,9808616.074622588,0.08272587513236768,False,2
51,0.1146534283278819,10305622.212862752,0.08316282666207321,False,2
52,0.11422817697255917,10302621.737022748,0.08334655111128113,False,2
53,0.11380531498945833,10299622.64868416,0.08330800940520124,False,2
54,0.11338482293382722,10296624.866391454,0.0832717303529692,False,2
55,0.11296668543341208,10293628.511020228,0.08323209364513863,False,2
56,0.11255088462161578,10290633.567044402,0.08319288821740238,False,2
57,0.11213739994088151,10287639.868354568,0.08315829693983719,False,2
58,0.11172621079723015,10284647.234885057,0.08312870748642381,False,2
59,0.11131731790029908,10281656.610105297,0.08307291054895595,False,2
60,0.11091068677396615,10278667.063710267,0.08304295541746355,False,2
61,0.11050630100361923,10275678.610053482,0.08301260157736519,False,2
62,0.1101041500063357,10272691.57165084,0.0829732889622191,False,2
63,0.10970421272436404,10269705.699029367,0.08294090615199354,False,2
64,0.10930647459359823,10266721.084822545,0.0829059501895242,False,2
65,0.1089109160373159,10263737.539358674,0.08287626288532562,False,2
66,0.10851752328853169,10260755.182506904,0.08284324588248275,False,2
67,0.10812628527591141,10257774.278808136,0.08280288052136868,False,2
68,0.10773718435716946,10254794.722532855,0.08276545209114283,False,2
69,0.10735020017844643,10251816.244918296,0.08273548929333215,False,2
70,0.1069650273293993,10748822.42789591,0.08316158395518145,False,2
71,0.10658194954885634,10745830.01953231,0.08312245454436533,False,2
72,0.10620094446928571,10742838.610398991,0.08309469814779198,False,2
73,0.10582200279779538,10739848.526443373,0.08305788765606147,False,2
74,0.10544510379980894,10736859.431108603,0.0830304259658612,False,2
75,0.10507023073907217,10733871.20527377,0.08300627318987687,False,2
76,0.10469737174798051,10730884.0041577,0.08297780877973397,False,2
77,0.10432227826080134,10727648.994687002,0.08294896078712317,False,2
78,0.10394921592221877,10724415.04949275,0.08292167164748007,False,2
79,0.10357817022953544,10721182.178691387,0.08289412311192124,False,2
80,0.10321251030916428,10718152.463676307,0.08286400041245608,False,2
81,0.10285216658459471,10715325.812671,0.08283226389185952,False,2
82,0.10249707408779704,10712702.326706951,0.08279245645908627,False,2
83,0.10214716119680903,10710281.62330699,0.08275909059695578,False,2
84,0.10179905374011865,10707861.880503211,0.08272624970187963,False,2
85,0.10145252799541095,11205430.149647048,0.0831360976466103,False,2
86,0.10110778273499042,11202999.234435143,0.08310821237281898,False,2
87,0.10076480922170618,11200569.349357534,0.08307299410627818,False,2
88,0.10042359223691578,11198140.303458374,0.08304430424478539,False,2
89,0.1000841171092865,11195711.929612169,0.08302132807543826,False,2
90,0.11313069823038197,11193284.428887963,0.08299147775063251,False,2
91,0.11272483053423477,11190852.681123897,0.08313667569455042,False,2
92,0.11232115916010622,11188421.723133693,0.08310967487879276,False,2
93,0.11191967090543899,11185991.694870085,0.08307788935407404,False,2
94,0.11152034407345728,11183562.279977381,0.08305691940864939,False,2
95,0.111123168463769,11181133.762384122,0.08302624250458475,False,2
96,0.11072812846045517,11178706.133537538,0.08299585800290621,False,2
97,0.11033521170404287,11176279.553184448,0.0829600120715592,False,2
98,0.10994439890067621,11173853.80029735,0.08293172263581743,False,2
99,0.10955567316887468,11171428.773447521,0.08290690084878238,False,2
100,0.10916902429072982,11169004.727577632,0.08287336307317689,False,2
0,0.1,5000000.0,0.1047,False,3
1,0.10248442741497073,5583333.333333333,0.08304341132707893,False,3
2,0.10229201772025887,5625000.0,0.08302568450919426,False,3
3,0.1020612231250259,5666666.666666667,0.08294551370351586,False,3
4,0.10178748585414568,5707090.340402653,0.08286619537865357,False,3
5,0.101479833128599,5746273.127550813,0.08279598395022088,False,3
6,0.10114304239423416,6284182.421376006,0.08349717425498462,False,3
7,0.10078094553414095,6320848.091980401,0.08334993437118073,False,3
8,0.1004159206950351,6357521.797648018,0.08321601665083893,False,3
9,0.10004926639555556,6394203.831909156,0.08307720675880798,False,3
10,0.10506709757058265,6430894.118062099,0.08293967522873565,False,3
11,0.10466938419075023,6467584.670386634,0.08293523903555393,False,3
12,0.1042721797663955,6504282.99294804,0.0828057350876912,False,3
13,0.10387513990691447,7040944.968917537,0.08341151161949481,False,3
14,0.10347933510194099,7077615.204941849,0.08327384403923496,False,3
15,0.10308497861455658,7114292.306107763,0.08315942501255276,False,3
16,0.10269225806262466,7150976.570649387,0.08304003541738894,False,3
17,0.1023013063977935,7187667.548953837,0.08292813937029286,False,3
18,0.10191223418190103,7224365.428566699,0.08281311756340792,False,3
19,0.10152448309305029,7761031.0592846265,0.08335059914567683,False,3
20,0.10113063944303506,7797203.703212317,0.08324276877237582,False,3
21,0.10073896997273314,7833383.689390476,0.08313152255315105,False,3
22,0.10034949640264754,7869570.463674418,0.08302867246552352,False,3
23,0.11032432890007476,7906277.227813748,0.08292418018535652,False,3
24,0.10989668295937649,7943492.733141568,0.08300533965217241,False,3
25,0.10948089232060171,7981226.397457038,0.08290914047316925,False,3
26,0.10907679008981033,8019477.671390491,0.08279739959307404,False,3
27,0.10867448908408639,8557708.788103234,0.08328605948899372,False,3
28,0.10827443641412982,8595944.352798687,0.08317822960515361,False,3
29,0.10787663045556287,8634184.607360536,0.08306453587439534,False,3
30,0.10748101778877912,8672427.014367767,0.08301235538027704,False,3
31,0.10708759324062184,8710671.80455929,0.08295458121556538,False,3
32,0.10669634595417751,8748918.968395175,0.08289703832195958,False,3
33,0.10630726088179071,8787168.316970337,0.08284407494558178,False,3
34,0.10592033259908394,8825420.256362556,0.08278126725937406,False,3
35,0.1055355420518854,8863674.4499381,0.08272662039085624,False,3
36,0.10515249151235427,9401908.593359845,0.08321268472535782,False,3
37,0.10477154176669866,9440144.196898818,0.08317728794406222,False,3
38,0.10439268185701665,9478381.438366262,0.08313758058712784,False,3
39,0.10401589421019912,9516620.118731655,0.08310269821271123,False,3
40,0.1036411642703866,9554860.219766945,0.08306825773037177,False,3
41,0.10326847462355852,9593101.555616079,0.0830383228492869,False,3
42,0.10289781777856943,9631344.532623107,0.08299853720333435,False,3
43,0.10252917299741196,9669588.766289953,0.08296807272294893,False,3
44,0.10216201768031218,9707803.432556573,0.08292520045266545,False,3
45,0.10179226855489532,9745739.97468096,0.08289165649510419,False,3
46,0.10142454547012189,9783677.87999852,0.0828613633134947,False,3
47,0.10104673846972538,9820871.66565959,0.08283112973326849,False,3
48,0.10067407099707062,9816586.717069728,0.08280093893448466,False,3
49,0.10030648379764101,9812490.105276885,0.08275983419886225,False,3
50,0.11604351584374752,9808581.524458446,0.08272128716275257,False,3
51,0.11561081965618739,9805596.328732224,0.0829221035061374,False,3
52,0.11518056403169451,9802612.350177232,0.08288829319423195,False,3
53,0.11475272837078913,9799629.472195912,0.08285772170329206,False,3
54,0.11432729555876268,9796647.745879281,0.08282573101749906,False,3
55,0.11390424887176455,9793667.235335622,0.08279195954608881,False,3
56,0.11348356734986985,9790687.778366217,0.08276269359455397,False,3
57,0.11306523464654183,9787709.441083817,0.08273159117779445,False,3
58,0.11264890146734842,10284714.845076483,0.08318322242591736,False,3
59,0.11223489044274028,10281721.604520291,0.0831455710053426,False,3
60,0.11182318256487901,10278729.627668476,0.08311046810598235,False,3
61,0.1114137640690089,10275739.091502456,0.08307044905603524,False,3
62,0.11100661322008622,10272749.74178666,0.08303749210546152,False,3
63,0.11060171460237156,10269761.650495684,0.08300253586046454,False,3
64,0.11019905070344899,10266774.76938432,0.08296891976004785,False,3
65,0.10979860191839337,10263788.926971309,0.08294006702813338,False,3
66,0.10940035740868737,10260804.419523343,0.08290298466574741,False,3
67,0.10900429904660375,10257821.140534615,0.08286886079799176,False,3
68,0.10861041167530522,10254839.137343222,0.08283342198312868,False,3
69,0.10821867813409286,10251858.338725364,0.08279996160721705,False,3
70,0.10782907933223773,10248878.555873593,0.08277174588246779,False,3
71,0.1074415996505175,10245899.78304839,0.08274368958897593,False,3
72,0.10705593571549711,10742905.738801267,0.08316789575338197,False,3
73,0.10667237153976886,10739913.168177329,0.08312696177604821,False,3
74,0.10629088525801217,10736921.693861617,0.08309650876979982,False,3
75,0.1059114640492876,10733931.442081891,0.08306254943679997,False,3
76,0.10553409792704985,10730942.697668916,0.08302067813815997,False,3
77,0.10515448072333802,10727706.253770575,0.0829857409831158,False,3
78,0.10477692535222151,10724470.756271858,0.08296147432607374,False,3
79,0.10440142034840269,10721236.408916267,0.08293198347672047,False,3
80,0.10403137644496573,10718205.387217585,0.0828997387673303,False,3
81,0.10366672194316487,10715377.54524823,0.08286716393715733,False,3
82,0.10330738554286101,10712752.673742132,0.08283618165204375,False,3
83,0.10295329791462283,10710330.594651138,0.08280612276901696,False,3
84,0.10260103999913413,10707909.206189936,0.08278251149407913,False,3
85,0.10225060151981104,10705488.649499929,0.0827540748720479,False,3
86,0.10190197055469506,10703068.961853031,0.08272436399642857,False,3
87,0.1015549222564904,11200637.145658368,0.08313901520214435,False,3
88,0.10120965851772379,11198206.176661039,0.08311005119080554,False,3
89,0.10086616725224952,11195776.06436369,0.08308076230245781,False,3
90,0.10052443594444674,11193346.78526314,0.08305227694191697,False,3
91,0.10018445207552934,11190918.308696605,0.08302483988144822,False,3
92,0.1131711368470146,11188490.701157505,0.08299512954194146,False,3
93,0.11276505160969895,11186058.711466173,0.08314494671219698,False,3
94,0.11236116552163393,11183627.577878248,0.0831156782196588,False,3
95,0.11195946714206036,11181197.535234155,0.08307838099455213,False,3
96,0.11155993529974076,11178768.298613548,0.08305082463606184,False,3
97,0.11116255627627507,11176339.967614157,0.08301986322701184,False,3
98,0.1107673118869254,11173912.396498889,0.08299388428264341,False,3
99,0.11037419024617563,11171485.769143684,0.08296161898125623,False,3
100,0.10998317474872651,11169060.009640723,0.08293194881920896,False,3
0,0.1,5000000.0,0.1047,False,4
1,0.10248869033031896,5583333.333333333,0.08303845147658313,False,4
2,0.10229626864191174,5625000.0,0.08301237687173897,False,4
3,0.10206545967515997,5666666.666666667,0.08292211780685327,False,4
4,0.10179170978084896,5707090.6086483,0.08284831233552284,False,4
5,0.10148405323015937,5746274.332659091,0.08276475519585595,False,4
6,0.101147280755616,6284186.041113892,0.08344351581924543,False,4
7,0.10078520850806875,6320854.640549242,0.08330112052196394,False,4
8,0.1004202084881363,6357531.328749582,0.08316630777211319,False,4
9,0.10005357321532861,6394216.019895474,0.08303292534624108,False,4
10,0.10511522885886015,6430908.839134346,0.08289745712992934,False,4
11,0.10471727816537559,6467601.472020499,0.08290056300855975,False,4
12,0.10431983395965391,6504301.703080592,0.08277392677625119,False,4
13,0.10392257922610319,7040967.043954664,0.08335542987656887,False,4
14,0.10352654911934245,7077639.982907766,0.08322879522608616,False,4
15,0.10313197669093101,7114320.287589828,0.08310603307675164,False,4
16,0.10273904863314065,7151008.201541368,0.08297921191877902,False,4
17,0.10234789596660927,7187703.160587337,0.08286179367830321,False,4
18,0.1019586211124963,7224404.858345722,0.08274948180469396,False,4
19,0.10157068198177026,7761075.157738197,0.0832727879032132,False,4
20,0.10117665266373035,7797252.894761915,0.08316560065073851,False,4
21,0.10078479955740167,7833438.0355182225,0.08305342288423781,False,4
22,0.10039514730274009,7869630.207500781,0.08294688915316431,False,4
23,0.10001589631462873,7906341.388823525,0.0828503296789561,False,4
24,0.11059200410612996,7943570.432032668,0.08275288498880908,False,4
25,0.11017232239297756,7981307.112404067,0.08284556090157198,False,4
26,0.10976442399815856,8019560.169996267,0.08275415938101893,False,4
27,0.10935835349098133,8557793.227979794,0.08323899837913229,False,4
28,0.10895455418147681,8596030.45712745,0.08313787924871817,False,4
29,0.10855302324976496,8634272.034966908,0.08303245641716148,False,4
30,0.10815372078569355,8672516.20395118,0.08296964078531592,False,4
31,0.1077566347710497,8710762.82723918,0.0829101425130929,False,4
32,0.1073617532707742,8749011.84700037,0.0828520461933443,False,4
33,0.10696906199864983,8787263.131219186,0.08279715025089612,False,4
