epoch,price,ar,treasury,sr,cip,vrp,staked
26,0.0916311872319755,8515867.021403095,6408627.579896094,0.1047,0.0,0.0,0.0
27,0.09132652156131905,8554471.213069761,6672609.36832229,0.1047,0.0,0.0,0.0
28,0.09102333167538823,8593075.404736428,6936566.345353522,0.1047,0.0,0.0,0.0
29,0.09072161647702558,9131679.596403092,6700507.467386223,0.1047,0.0,0.0,0.0
30,0.09042137311790632,9170283.788069759,6860271.462571408,0.1047,0.0,0.0,0.0
31,0.09012259737219651,9208887.979736425,7020028.3551841695,0.1047,0.0,0.0,0.0
32,0.0898252839337631,9247492.171403091,7179780.31347846,0.1047,0.0,0.0,0.0
33,0.08952942665255455,9286096.363069756,7339528.792668769,0.1047,0.0,0.0,0.0
34,0.08923501872257482,9324700.554736422,7499274.806307348,0.1047,0.0,0.0,0.0
35,0.08894205283133678,9363304.746403089,7659019.083899025,0.1047,0.0,0.0,0.0
36,0.08865052127866009,9401908.938069753,7756262.164784296,0.1047,0.0,0.0,0.0
37,0.08836041607107327,9440513.12973642,7853504.455852653,0.1047,0.0,0.0,0.0
38,0.08807172899680102,9479117.321403086,7950746.268358175,0.1047,0.0,0.0,0.0
39,0.08778445168530159,9517721.513069754,8047987.842370797,0.1047,0.0,0.0,0.0
40,0.08749857565450886,9556325.704736423,8145229.363688538,0.1047,0.0,0.0,0.0
41,0.08721409234828997,10094929.89640309,7742470.975984753,0.1047,0.0,0.0,0.0
42,0.08693099316611769,10133534.088069756,7839712.78982108,0.1047,0.0,0.0,0.0
43,0.08664926948654715,10172138.279736422,7936954.889512344,0.1047,0.0,0.0,0.0
44,0.08636891268576312,10210742.471403088,8034197.338461013,0.1047,0.0,0.0,0.0
45,0.08608991415220588,10249346.663069755,8131440.1833633175,0.1047,0.0,0.0,0.0
46,0.08581226529807646,10287950.854736421,8228683.457559925,0.1047,0.0,0.0,0.0
47,0.0855359575683603,10326555.046403088,8325927.183723791,0.1047,0.0,0.0,0.0
48,0.08526098244787676,10323492.57140309,8332893.598248363,0.1047,0.0,0.0,0.0
49,0.08498733146675912,10320430.09640309,8339860.486331242,0.1047,0.0,0.0,0.0
50,0.055764523146016945,10817367.621403093,7846715.730495678,0.1047,0.0,0.0,0.0
51,0.05569434804340383,11314305.146403093,7353602.0225704545,0.1047,0.0,0.0,0.0
52,0.05559698726724829,11311242.671403093,7360508.074473195,0.1047,0.0,0.0,0.0
53,0.055484285892916554,11308180.196403094,7367427.303779038,0.1047,0.0,0.0,0.0
54,0.05536257645073124,11305117.721403096,7374355.765553545,0.1047,0.0,0.0,0.0
55,0.055235349501243994,11302055.246403096,7381291.012923246,0.1047,0.0,0.0,0.0
56,0.05510460912333588,11298992.771403097,7388231.465652992,0.1047,0.0,0.0,0.0
57,0.05497156413080771,11295930.296403097,7395176.0572718615,0.1047,0.0,0.0,0.0
58,0.05483698399090191,11292867.821403095,7402124.035481811,0.1047,0.0,0.0,0.0
59,0.054701385028072,11289805.346403096,7409074.847362956,0.1047,0.0,0.0,0.0
60,0.054565130178602934,11286742.871403094,7416028.071849994,0.1047,0.0,0.0,0.0
61,0.05442848423154751,11283680.396403095,7422983.37885136,0.1047,0.0,0.0,0.0
62,0.054291645761305754,11280617.921403095,7429940.503616933,0.1047,0.0,0.0,0.0
63,0.054154766551629686,11777555.446403095,6936899.230016487,0.1047,0.0,0.0,0.0
64,0.05401796407477951,11774492.971403096,6943859.379168081,0.1047,0.0,0.0,0.0
65,0.05388132994254804,11771430.496403096,6950820.801387383,0.1047,0.0,0.0,0.0
66,0.05374493589744473,11768368.021403097,6957783.370279149,0.1047,0.0,0.0,0.0
67,0.053608838217150755,11765305.546403095,6964746.978268521,0.1047,0.0,0.0,0.0
68,0.0534730810404291,11762243.071403094,6971711.533140084,0.1047,0.0,0.0,0.0
69,0.05333769892605399,11759180.596403094,6978676.9553089,0.1047,0.0,0.0,0.0
70,0.053202718846549764,11756118.121403093,6985643.1756401155,0.1047,0.0,0.0,0.0
71,0.05306816175440838,11753055.646403093,6992610.133690132,0.1047,0.0,0.0,0.0
72,0.05293404381898542,11749993.171403091,6999577.7762779575,0.1047,0.0,0.0,0.0
73,0.05280037740660671,11746930.696403092,7006546.056318778,0.1047,0.0,0.0,0.0
74,0.05266717185884281,11743868.221403092,7013514.931867891,0.1047,0.0,0.0,0.0
75,0.052534434111333114,11740805.746403093,7020484.365334578,0.1047,0.0,0.0,0.0
76,0.052402169186233014,11737743.271403093,7027454.323744725,0.1047,0.0,0.0,0.0
77,0.05227038058429236,11734680.796403093,7034424.780307141,0.1047,0.0,0.0,0.0
78,0.05213907059711837,12231618.321403094,6541395.7124649305,0.1047,0.0,0.0,0.0
79,0.05200824055591696,12228555.846403092,6548367.100700954,0.1047,0.0,0.0,0.0
80,0.051877891029654837,12225493.37140309,6555338.92686653,0.1047,0.0,0.0,0.0
81,0.0517480219829347,12222430.89640309,6562311.171574412,0.1047,0.0,0.0,0.0
82,0.051618632901776484,12219368.421403088,6569283.815353448,0.1047,0.0,0.0,0.0
83,0.051489722893826945,12216305.946403086,6576256.839221586,0.1047,0.0,0.0,0.0
84,0.051361290768194276,12213243.471403085,6583230.224950036,0.1047,0.0,0.0,0.0
85,0.051233335099046574,12210180.996403083,6590203.955165742,0.1047,0.0,0.0,0.0
86,0.05110585427627253,12207118.521403082,6597178.0133712245,0.1047,0.0,0.0,0.0
87,0.05097884654583215,12204056.04640308,6604152.383923926,0.1047,0.0,0.0,0.0
88,0.05085231004189176,12200993.571403079,6611127.051997283,0.1047,0.0,0.0,0.0
89,0.05072624281241179,12197931.096403077,6618102.003534993,0.1047,0.0,0.0,0.0
90,0.05060064283951739,12194868.621403076,6625077.225204303,0.1047,0.0,0.0,0.0
91,0.05047550805571134,12191806.146403074,6632052.70435097,0.1047,0.0,0.0,0.0
92,0.05035083635677397,12688743.671403073,6139028.428957114,0.1047,0.0,0.0,0.0
93,0.05022662561202272,12685681.196403071,6146004.387602283,0.1047,0.0,0.0,0.0
94,0.05010287367246807,12682618.72140307,6152980.569427689,0.1047,0.0,0.0,0.0
95,0.049979578377292895,12679556.246403068,6159956.964103402,0.1047,0.0,0.0,0.0
96,0.04985673755899596,12676493.771403067,6166933.561798244,0.1047,0.0,0.0,0.0
97,0.04973434904747108,12673431.296403065,6173910.353152067,0.1047,0.0,0.0,0.0
98,0.049612410673238,12670368.821403064,6180887.329250178,0.1047,0.0,0.0,0.0
99,0.049490920269997594,12667306.346403062,6187864.481599648,0.1047,0.0,0.0,0.0
100,0.04936987567664873,12664243.87140306,6194841.802107316,0.1047,0.0,0.0,0.0
101,0.049249274738876206,12661181.39640306,6201819.283059291,0.1047,0.0,0.0,0.0
102,0.049129115310397015,12658118.921403058,6208796.9171017865,0.1047,0.0,0.0,0.0
103,0.04900939525393454,12655056.446403056,6215774.697223195,0.1047,0.0,0.0,0.0
104,0.04889011244197594,12651993.971403055,6222752.616737223,0.1047,0.0,0.0,0.0
105,0.04877126475735712,12648931.496403053,6229730.669267055,0.1047,0.0,0.0,0.0
106,0.048652850093710315,12645869.021403052,6236708.848730387,0.1047,0.0,0.0,0.0
107,0.04853486635580214,13142806.54640305,5743687.1493253345,0.1047,0.0,0.0,0.0
108,0.04841731145978503,13139744.071403049,5750665.565517077,0.1047,0.0,0.0,0.0
109,0.048300183333379286,13136681.596403047,5757644.092025228,0.1047,0.0,0.0,0.0
110,0.04818347991600015,13133619.121403046,5764622.723811857,0.1047,0.0,0.0,0.0
111,0.04806719915884139,13130556.646403044,5771601.456070133,0.1047,0.0,0.0,0.0
112,0.04795133902492402,13127494.171403043,5778580.284213533,0.1047,0.0,0.0,0.0
113,0.04783589748911773,13124431.696403041,5785559.203865593,0.1047,0.0,0.0,0.0
114,0.047720872538140516,13121369.22140304,5792538.210850166,0.1047,0.0,0.0,0.0
115,0.047606262170541126,13118306.746403039,5799517.301182147,0.1047,0.0,0.0,0.0
116,0.04749206439666797,13115244.271403037,5806496.471058651,0.1047,0.0,0.0,0.0
117,0.04737827723862731,13112181.796403036,5813475.716850615,0.1047,0.0,0.0,0.0
118,0.04726489873023323,13109119.321403034,5820455.035094795,0.1047,0.0,0.0,0.0
119,0.04715192691695091,13106056.846403033,5827434.422486142,0.1047,0.0,0.0,0.0
120,0.047039359855834996,13102994.371403031,5834413.875870545,0.1047,0.0,0.0,0.0
121,0.04692719561546407,13599931.89640303,5341393.392237902,0.1047,0.0,0.0,0.0
122,0.046815432275872024,13596869.421403028,5348372.968715517,0.1047,0.0,0.0,0.0
123,0.04670406792847735,13593806.946403027,5355352.602561815,0.1047,0.0,0.0,0.0
124,0.046593100676010725,13590744.471403025,5362332.291160336,0.1047,0.0,0.0,0.0
125,0.04648252863244139,13587681.996403024,5369312.032014011,0.1047,0.0,0.0,0.0
126,0.0463723499229028,13584619.521403022,5376291.822739708,0.1047,0.0,0.0,0.0
127,0.04626256268361769,13581557.04640302,5383271.661063016,0.1047,0.0,0.0,0.0
128,0.04615316506182285,13578494.57140302,5390251.544813284,0.1047,0.0,0.0,0.0
129,0.046044155215693945,13575432.096403018,5397231.471918878,0.1047,0.0,0.0,0.0
130,0.04593553131427017,13572369.621403016,5404211.440402663,0.1047,0.0,0.0,0.0
131,0.04582729153737925,13569307.146403015,5411191.448377683,0.1047,0.0,0.0,0.0
132,0.04571943407556262,13566244.671403013,5418171.494043047,0.1047,0.0,0.0,0.0
133,0.04561195713000092,13563182.196403012,5425151.575680003,0.1047,0.0,0.0,0.0
134,0.04550485891243988,13560119.72140301,5432131.691648186,0.1047,0.0,0.0,0.0
135,0.045398137645116673,13557057.246403009,5439111.840382044,0.1047,0.0,0.0,0.0
136,0.04529179156068667,14053994.771403007,4946092.020387421,0.1047,0.0,0.0,0.0
137,0.04518581890215069,14050932.296403006,4953072.230238304,0.1047,0.0,0.0,0.0
138,0.0450802179227828,14047869.821403004,4960052.468573711,0.1047,0.0,0.0,0.0
139,0.0449749868860586,14044807.346403003,4967032.734094727,0.1047,0.0,0.0,0.0
140,0.04487012406558392,14041744.871403001,4974013.025561667,0.1047,0.0,0.0,0.0
141,0.0447656277450243,14038682.396403,4980993.341791386,0.1047,0.0,0.0,0.0
142,0.044661496218034814,14035619.921402998,4987973.681654687,0.1047,0.0,0.0,0.0
143,0.04455772778819045,14032557.446402997,4994954.044073869,0.1047,0.0,0.0,0.0
144,0.044454320768917144,14029494.971402995,5001934.428020376,0.1047,0.0,0.0,0.0
145,0.044351273483423215,14026432.496402994,5008914.832512556,0.1047,0.0,0.0,0.0
146,0.044248584264631435,14023370.021402992,5015895.25661352,0.1047,0.0,0.0,0.0
147,0.04414625145511163,14020307.54640299,5022875.699429105,0.1047,0.0,0.0,0.0
148,0.04404427340701378,14017245.07140299,5029856.1601059185,0.1047,0.0,0.0,0.0
149,0.04394264848200162,14014182.596402988,5036836.637829485,0.1047,0.0,0.0,0.0
150,0.04384137505118692,14511120.121402986,4543817.131822473,0.1047,0.0,0.0,0.0
